record_id,landslide_id,state,district,location,latitude,longitude,movement_type,history,event_date,road_distance_m,settlement_distance_m,amenity_distance_m,road_density_500m_km_per_km2,settlements_within_1km,amenities_within_1km,near_road_250m,near_settlement_1km,near_amenity_1km
26261,SKM/SS/78A08/2015/385,Sikkim,South Sikkim,Sikkip-Wak-Namchi Road,27.199028,88.350417,Debris Slide,,,11.633206919094313,3928.26894226524,3434.257728061563,21.66231577244134,0,0,1,0,0
26262,SKM/ES/78A12/2015/111,Sikkim,East Sikkim,Rorathang-Rongli Road,27.199722,88.641633,Rock Topple,,,27.896151687722927,1915.8389220042448,2032.2806349514533,12.429112109402238,0,0,1,0,0
26263,SKM/SS/78A08/2015/386,Sikkim,South Sikkim,Sikkip-Wak-Namchi Road,27.200389,88.3545,Debris Slide,,,16.20475962473099,3941.0745480883247,3301.507202940865,21.740508207846833,0,0,1,0,0
26264,SKM/WS/78A08/2015/384,Sikkim,West Sikkim,Sikkip-Wak-Namchi Road,27.200861,88.340861,Debris Slide,,,3.451947251745108,4213.030681717048,3603.4884554507835,21.03793675537327,0,0,1,0,0
26265,SKM/ES/78A12/2015/133,Sikkim,East Sikkim,Rhenak Road,27.201278,88.665381,Debris Slide,,,9.315887078014427,1322.5762820355346,3506.146697167848,30.61299599272432,0,0,1,0,0
26266,SKM/WS/78A08/2015/366,Sikkim,West Sikkim,Kaluk-Rinchenpong Road,27.20175,88.268194,Debris Slide,,,0.6389819124950157,4310.151163343051,3008.3898034202075,30.26678000141425,0,0,1,0,0
26267,SKM/ES/78A12/2015/132,Sikkim,East Sikkim,Rhenak Road,27.201875,88.667278,Debris Slide,,,29.46226582238712,1296.1186476561484,3315.031342890057,64.64994414964303,0,0,1,0,0
26268,SKM/SS/78A08/2015/209,Sikkim,South Sikkim,Kholaghari village Road,27.202417,88.391583,Debris Slide,,,4.139063964653534,2999.983354358549,799.0332667999301,20.182028544637028,0,1,1,0,1
26269,SKM/ES/78A12/2015/113,Sikkim,East Sikkim,Rorathang-Rongli Road,27.202433,88.656708,Rock Topple,,,1.1335769112987442,1368.6494401140128,3092.4253470157378,11.27133153816333,0,0,1,0,0
26270,SKM/ES/78A12/2015/34,Sikkim,East Sikkim,Pendam NULL,27.203167,88.588667,Debris Slide,,,0.26263478760081155,2384.5589329694576,2774.1283436362387,17.138415670355847,0,0,1,0,0
26271,SKM/ES/78A12/2015/38,Sikkim,East Sikkim,Pamdambhasmey Rangpo-Rorathang Road,27.203194,88.600278,Debris Slide,,,2.5712017102822227,1335.8405003062346,3017.211918727886,28.665432148904262,0,0,1,0,0
26272,SKM/ES/78A12/2015/114,Sikkim,East Sikkim,Rorathang-Rongli Road,27.203869,88.658333,Debris Slide,,,9.384036365509784,1151.7297229684564,3316.7850176706315,11.27133153816333,0,0,1,0,0
26273,SKM/ES/78A12/2015/112,Sikkim,East Sikkim,Rorathang-Rongli Road,27.204556,88.647222,Debris Slide,,,3.597358794022427,1786.4471939625375,2758.1466984251356,12.338141634749599,0,0,1,0,0
26274,SKM/WS/78A08/2015/349,Sikkim,West Sikkim,legship-Sikkip Road,27.204694,88.32375,Debris Slide,,,11.2741307680269,2631.6080342001164,2217.7586754997133,32.29092154997158,0,0,1,0,0
26275,SKM/ES/78A12/2015/33,Sikkim,East Sikkim,East Pendam NULL,27.205,88.591722,Rock Fall,,,2.026646185555197,2176.2096023929553,2593.969088316451,25.497001952407093,0,0,1,0,0
26276,SKM/SS/78A08/2015/56,Sikkim,South Sikkim,Phong-Bermiok Road,27.205,88.442122,Debris Slide,,,15.4506470004471,2640.304161338577,4076.5638477038306,14.97040876445991,0,0,1,0,0
26277,SKM/ES/78A12/2015/115,Sikkim,East Sikkim,Rorathang-Rongli Road,27.205047,88.689053,Debris Slide,,,205.67776275725,1182.8700644227279,1173.1723109075997,52.41065480903864,0,0,1,0,0
26278,SKM/SS/78A08/2015/54,Sikkim,South Sikkim,Phong-Bermiok Road,27.206611,88.442814,Debris Slide,,,5.1986982935159105,2452.8486094580794,3978.562673613189,13.258170575838722,0,0,1,0,0
26279,SKM/ES/78A12/2015/118,Sikkim,East Sikkim,Rorathang-Rongli Road,27.206653,88.679953,Rock Fall,,,13.407587065681456,1363.566302894751,2092.010485477007,62.72109941490637,0,0,1,0,0
26280,SKM/WS/78A08/2015/348,Sikkim,West Sikkim,legship-Sikkip Road,27.206917,88.323278,Debris Slide,,,6.303966629243682,2424.8548617691686,1999.9081961512668,37.28761340320876,0,0,1,0,0
26281,SKM/SS/78A08/2015/55,Sikkim,South Sikkim,Phong-Bermiok Road,27.207039,88.446667,Debris Slide,,,7.586259698272321,2373.6982491766053,4196.3998173451655,15.01948258851944,0,0,1,0,0
26282,SKM/ES/78A12/2015/116,Sikkim,East Sikkim,Rorathang-Rongli Road,27.207264,88.672817,Debris Slide,,,4.6870792883295005,1081.409504360129,2800.0453268741758,66.85441031963336,0,0,1,0,0
26283,SKM/ES/78A12/2015/117,Sikkim,East Sikkim,Rorathang-Rongli Road,27.207606,88.676047,Rock Fall,,,20.473397247877223,1099.5780363785689,2492.0070355151743,66.85441031963336,0,0,1,0,0
26284,SKM/SS/78A08/2015/208,Sikkim,South Sikkim,Kholaghari village Road,27.20825,88.387667,Earth Slide,,,5.169826283755803,2353.209437200667,1497.1998661879363,20.14978145789148,0,0,1,0,0
26285,SKM/ES/78A12/2015/35,Sikkim,East Sikkim,Rangpo-Rorathang Road,27.2115,88.58775,Debris Slide,,,5.05761295241024,2879.346671777081,1851.1002999075902,29.248670427967074,0,0,1,0,0
26286,SKM/ES/78A12/2015/36,Sikkim,East Sikkim,Rangpo-Rorathang Road,27.212222,88.587889,Debris Slide,,,9.369526197247792,2914.6447019429984,1770.8224461280254,29.248670427967074,0,0,1,0,0
26287,SKM/SS/78A08/2015/196,Sikkim,South Sikkim,Namchi-Damthang Road,27.212583,88.399333,Debris Slide,,,9.228568748070131,2106.647254716883,2071.600904170683,6.984086102442781,0,0,1,0,0
26288,SKM/SS/78A08/2015/202,Sikkim,South Sikkim,Kholaghari village Road,27.21275,88.391444,Debris Slide,,,9.45394342550398,1858.2163773269533,1869.274656841175,8.9971107297357,0,0,1,0,0
26289,SKM/WS/78A08/2015/347,Sikkim,West Sikkim,legship-Sikkip Road,27.213556,88.321833,Debris Slide,,,0.515840554144748,1869.352027490631,1412.557494170479,16.27565186244108,0,0,1,0,0
26290,SKM/ES/78A11/2015/13,Sikkim,East Sikkim,,27.214222,88.608361,Debris Slide,,,11.492748997062815,1972.2612291762443,2525.5840597525,43.780671296948235,0,0,1,0,0
26291,SKM/SS/78A08/2015/203,Sikkim,South Sikkim,Kholaghari village Road,27.214639,88.392417,Debris Slide,,,11.13820120437529,1664.4254476453518,1667.9697325797224,6.1833056933516195,0,0,1,0,0
26292,SKM/ES/78A12/2015/37,Sikkim,East Sikkim,Rangpo-Rorathang Road,27.214806,88.588083,Debris Slide,,,4.155224417684887,3078.0391233855735,1484.2817552457695,31.5386462711737,0,0,1,0,0
26293,SKM/SS/78A08/2015/205,Sikkim,South Sikkim,Kholaghari village Road,27.215056,88.393306,Debris Slide,,,24.06295087622616,1637.1375932322333,1634.2578711931894,6.1833056933516195,0,0,1,0,0
26294,SKM/SS/78A08/2015/195,Sikkim,South Sikkim,Namchi-Damthang Road,27.21525,88.402278,Debris Slide,,,11.44935493747204,2019.2398145703467,1967.4662243575494,6.984086102442781,0,0,1,0,0
26295,SKM/NS/78A03/2017/85,Sikkim,West Sikkim,SH,27.216361,88.199667,Debris Slide,,,1.5435755245914857,749.3419287288724,4162.155543490183,6.140976292941186,1,0,1,1,0
26296,SKM/SS/78A08/2015/204,Sikkim,South Sikkim,Kholaghari village Road,27.216639,88.392361,Rock Slide,,,3.153922705274439,1445.697826251864,1447.2260010121702,6.1833056933516195,0,0,1,0,0
26297,SKM/WS/78A08/2015/367,Sikkim,West Sikkim,Kaluk-Rinchenpong Road,27.216722,88.274639,Debris Slide,,,15.997778533980183,2901.701410604752,1416.8090019364608,26.10716684999783,0,0,1,0,0
26298,SKM/NS/78A04/2017/93,Sikkim,West Sikkim,Rishithang SH,27.217278,88.236944,Debris Slide,,,5.860644939788255,2944.3792382132865,3496.872426057452,13.06288471931503,0,0,1,0,0
26299,SKM/NS/78A04/2017/91,Sikkim,West Sikkim,SH,27.217667,88.233472,Debris Slide,,,6.502734521696411,2602.7560674994324,3801.5616893830697,18.860253587368852,0,0,1,0,0
26300,SKM/NS/78A04/2017/92,Sikkim,West Sikkim,SH,27.217667,88.234639,Debris Slide,,,4.896246247342604,2718.168914073755,3693.1933261261925,19.947416551003656,0,0,1,0,0
26301,SKM/NS/78A04/2017/90,Sikkim,West Sikkim,SH,27.218278,88.232472,Debris Slide,,,0.6876011110685109,2508.6676967880553,3872.632019605198,17.325568902306102,0,0,1,0,0
26302,SKM/NS/78A04/2017/89,Sikkim,West Sikkim,SH,27.21875,88.233694,Debris Slide,,,1.2182143093981836,2634.0052136346226,3741.263022141779,19.947416551003656,0,0,1,0,0
26303,SKM/SS/78A08/2015/200,Sikkim,South Sikkim,Kholaghari village Road,27.219444,88.391111,Debris Slide,,,10.362413932425845,1118.1641471100672,1126.9237427206704,5.6106268106697055,0,0,1,0,0
26304,SKM/NS/78A04/2017/88,Sikkim,West Sikkim,SH,27.219444,88.234361,Rock Slide,,,0.11768476388152967,2708.3318312543643,3654.6527005835583,15.7532334167667,0,0,1,0,0
26305,SKM/NS/78A03/2017/80,Sikkim,West Sikkim,SH,27.2195,88.210222,Debris Slide,,,2.7956535668866254,456.1698232255689,4649.932729561919,18.517025629063316,1,0,1,1,0
26306,SKM/WS/78A08/2015/369,Sikkim,West Sikkim,Sangadorji-Bum Road,27.219917,88.276306,Debris Slide,,,6.2580030462376435,2584.3143949677465,1164.8497289254803,25.28613929000188,0,0,1,0,0
26307,SKM/WS/78A08/2015/370,Sikkim,West Sikkim,Sangadorji-Bum Road,27.220306,88.261861,Debris Slide,,,273.644845188849,2614.41460809937,1250.1572976650586,2.21416990018516,0,0,0,0,0
26308,SKM/WS/78A08/2015/373,Sikkim,West Sikkim,Sangadorji-Bum Road,27.220472,88.281028,Debris Slide,,,0.05039115332896806,2421.2601789281307,1425.4896660142333,26.57878579475907,0,0,1,0,0
26309,SKM/ES/78A12/2015/131,Sikkim,East Sikkim,Rhenak-Kopchey Road,27.22075,88.699833,Debris Slide,,,348.4567972494579,1911.8688722384231,1949.5703745241253,9.563698130899347,0,0,0,0,0
26310,SKM/WS/78A08/2015/371,Sikkim,West Sikkim,Sangadorji-Bum Road,27.220778,88.279917,Debris Slide,,,9.983183126974483,2529.185997546109,1320.7114687213248,24.505970172667997,0,0,1,0,0
26311,SKM/NS/78A04/2017/87,Sikkim,West Sikkim,Rishi SH,27.220806,88.237361,Rock Slide,,,3.122306160852807,3024.151269397805,3326.2396386352093,12.5313892761154,0,0,1,0,0
26312,SKM/ES/78A11/2015/14,Sikkim,East Sikkim,,27.220861,88.657111,Debris Slide,,,9.300529523540629,837.0737166361048,4742.7075178116165,37.166172001397626,1,0,1,1,0
26313,SKM/ES/78A12/2015/27,Sikkim,East Sikkim,Mamring NULL,27.220889,88.652278,Debris Slide,,,0.8640236578939573,1301.5181896188317,4603.486832876824,37.166172001397626,0,0,1,0,0
26314,SKM/SS/78A08/2015/199,Sikkim,South Sikkim,Kholaghari village Road,27.220917,88.385083,Debris Slide,,,15.326803525462964,1038.2931793521145,1105.9620053558529,6.6644832649805075,0,0,1,0,0
26315,SKM/SS/78A08/2015/194,Sikkim,South Sikkim,Namchi-Damthang Road,27.220972,88.397639,Debris Slide,,,14.737603276384379,1238.0391605328145,1184.5317326593295,7.50326347046612,0,0,1,0,0
26316,SKM/SS/78A08/2015/189,Sikkim,South Sikkim,Temi village Road,27.221444,88.376167,Debris Slide,,,20.508411219835544,1586.8761930155927,1371.0609838288701,10.370752790263188,0,0,1,0,0
26317,SKM/SS/78A08/2015/188,Sikkim,South Sikkim,Temi village Road,27.2215,88.370667,Debris Slide,,,3.7074534605199583,2058.919100821051,1684.2655193892863,12.473111879058765,0,0,1,0,0
26318,SKM/SS/78A08/2015/201,Sikkim,South Sikkim,Kholaghari village Road,27.221778,88.390861,Debris Slide,,,11.670069250134318,858.8323057565027,867.5660209352793,7.40531153951304,1,1,1,1,1
26319,SKM/WS/78A08/2015/372,Sikkim,West Sikkim,Sangadorji-Bum Road,27.222917,88.281972,Debris Slide,,,1.0149984189215475,2325.3917245706643,1346.6482915403235,26.22091047263187,0,0,1,0,0
26320,SKM/SS/78A12/2015/147,Sikkim,South Sikkim,NH-31A,27.223833,88.491833,Debris Slide,,,3.2714858670668128,662.1835139739247,559.224446543954,30.050926115899365,1,8,1,1,1
26321,SKM/SS/78A08/2015/187,Sikkim,South Sikkim,Temi village Road,27.224778,88.372083,Debris Slide,,,29.110920351856294,1797.2949618884575,1333.379963426614,11.714607666690025,0,0,1,0,0
26322,SKM/SS/78A08/2015/186,Sikkim,South Sikkim,Temi village Road,27.225083,88.373333,Debris Slide,,,10.223663907042052,1669.0080124791016,1217.806964531851,10.508819466059435,0,0,1,0,0
26323,SKM/NS/78A04/2017/86,Sikkim,West Sikkim,SH,27.225556,88.240333,Debris Slide,,,9.728584281974639,3432.598758572754,2923.4618478232583,17.037506686109182,0,0,1,0,0
26324,SKM/SS/78A12/2015/148,Sikkim,South Sikkim,NH-31A,27.22575,88.49325,Rock Slide,,,2.7749354416916567,789.4970728604694,309.4273855841591,30.8718513910762,2,16,1,1,1
26325,SKM/WS/78A08/2015/392,Sikkim,West Sikkim,Tinktitam village Road,27.226556,88.308861,Debris Slide,,,8.848796330221038,618.7216339978487,697.9968059999343,26.197218529954114,1,1,1,1,1
26326,SKM/NS/78A03/2017/79,Sikkim,West Sikkim,SH,27.2275,88.220278,Debris Slide,,,5.33911241123077,1786.1174511810912,4882.606986018233,17.087299500857974,0,0,1,0,0
26327,SKM/NS/78A04/2017/94,Sikkim,West Sikkim,SH,27.227528,88.219639,Debris Slide,,,4.307162798686581,1743.0887788718778,4945.695422062449,17.087299500857974,0,0,1,0,0
26328,SKM/SS/78A12/2015/149,Sikkim,South Sikkim,Singtam-Dikchu Road,27.228556,88.493889,Debris Slide,,,2.672622153502803,495.4986561987296,179.0876072854345,37.692676390348254,1,17,1,1,1
26329,SKM/SS/78A08/2015/185,Sikkim,South Sikkim,Temi village Road,27.229417,88.378444,Debris Slide,,,5.954684410637251,1091.8332779352827,520.4638340997674,6.844329169674288,0,1,1,0,1
26330,SKM/ES/78A12/2015/28,Sikkim,East Sikkim,Taza NULL,27.22975,88.619361,Earth Slide,,,2.1139229828907555,2140.493412576721,2345.356262859085,11.275652586632903,0,0,1,0,0
26331,SKM/WS/78A08/2015/391,Sikkim,West Sikkim,Tinktitam village Road,27.230583,88.306056,Debris Slide,,,10.241488062314225,964.8070963226209,1166.6768015736754,26.310998924958987,1,0,1,1,0
26332,SKM/SS/78A08/2015/184,Sikkim,South Sikkim,Chemchey Temi village Road,27.232639,88.378417,Debris Slide,,,124.51738595244794,1150.8048211395255,397.4660436934864,35.428620322143786,0,1,1,0,1
26333,SKM/NS/78A04/2017/68,Sikkim,West Sikkim,SH,27.233194,88.246361,Debris Slide,,,3.735767831185928,2599.786043689767,2332.542808733043,39.494035998872604,0,0,1,0,0
26334,SKM/ES/78A12/2015/22,Sikkim,East Sikkim,NH-31A,27.233389,88.5015,Debris Slide,,,4.967251791109256,463.71586206798685,41.05821818168442,35.335322430113514,1,17,1,1,1
26335,SKM/ES/78A12/2015/120,Sikkim,East Sikkim,Machong-Rongli Road,27.233417,88.634806,Debris Slide,,,9.4764906301265,1905.7379561541788,3580.485918541074,17.81565186390801,0,0,1,0,0
26336,SKM/SS/78A08/2015/235,Sikkim,South Sikkim,Tinktam-Rheyong Road,27.233667,88.348389,Debris Slide,,,7.045289289002409,4095.2611374486532,3373.375104344623,22.93478190563747,0,0,1,0,0
26337,SKM/ES/78A12/2015/29,Sikkim,East Sikkim,,27.235694,88.6025,Debris Slide,,,8.44227260451076,962.4983252536917,724.0938495909355,16.06694332493378,1,2,1,1,1
26338,SKM/ES/78A12/2015/30,Sikkim,East Sikkim,,27.23575,88.602389,Debris Slide,,,9.680601860542211,952.3474496295127,714.4195511934505,16.078618988760315,1,2,1,1,1
26339,SKM/SS/78A12/2015/150,Sikkim,South Sikkim,Singtam-Dikchu Road,27.23575,88.506472,Debris Slide,,,11.038662406252815,1018.4636779880145,553.6796202928658,9.35185937337201,0,5,1,0,1
26340,SKM/SS/78A12/2015/151,Sikkim,South Sikkim,Singtam-Dikchu Road,27.23575,88.507972,Debris Slide,,,46.121075523722034,1155.6692380461957,683.9872621140695,9.35185937337201,0,3,1,0,1
26341,SKM/ES/78A12/2015/21,Sikkim,East Sikkim,NH-31A,27.235778,88.506306,Debris Slide,,,0.20044006722967947,1004.7673784215223,541.5398811073462,9.35185937337201,0,5,1,0,1
26342,SKM/SS/78A08/2015/360,Sikkim,South Sikkim,,27.235861,88.433167,Debris Slide,,,6.843170574212031,1151.0718001938114,834.8895506792504,32.89897763289449,0,1,1,0,1
26343,SKM/ES/78A12/2015/121,Sikkim,East Sikkim,Machong-Rongli Road,27.235917,88.645167,Rock Fall,,,4.011017489013854,950.3732074311795,4531.142876064465,13.253826213511294,1,0,1,1,0
26344,SKM/ES/78A12/2015/152,Sikkim,East Sikkim,NH-31A,27.236361,88.50875,Debris Slide,,,3.29798352382114,1252.4128029765614,783.1922982799183,9.35185937337201,0,1,1,0,1
26345,SKM/ES/78A12/2015/20,Sikkim,East Sikkim,NH-31A,27.236583,88.509611,Debris Slide,,,13.290253948800526,1340.6062367300963,870.336998407458,9.35185937337201,0,1,1,0,1
26346,SKM/NS/78A04/2017/69,Sikkim,West Sikkim,SH,27.236889,88.235917,Rock Slide,,,4.97029293739169,3473.0154199961107,3430.245034134101,41.54435144477494,0,0,1,0,0
26347,SKM/ES/78A12/2015/32,Sikkim,East Sikkim,,27.237694,88.598806,Debris Slide,,,4.691775103369958,656.2592839501735,467.3094674606204,16.406114365510817,1,2,1,1,1
26348,SKM/EAS/78A12/2014/002,Sikkim,East Sikkim,6 km from Martam 0.5 km before Sikkim Supreme,27.23772,88.51384,Debris Slide,26 August 2014,2014-08-26,2.778880865974383,1776.4216557854181,1303.534916614805,10.529618110476237,0,0,1,0,0
26349,SKM/SS/78A08/2015/236,Sikkim,South Sikkim,Tinktam-Rheyong Road,27.237889,88.346444,Debris Slide,,,21.65880032226777,4362.660708686372,3243.6809711067312,22.643484252426187,0,0,1,0,0
26350,SKM/WS/78A08/2015/390,Sikkim,West Sikkim,Tinktitam village Road,27.237917,88.30475,Rock Slide,,,6.419028118703315,1776.526373838626,889.2779349465026,29.56951493542483,0,1,1,0,1
26351,SKM/ES/78A12/2015/31,Sikkim,East Sikkim,Dikling NULL,27.238111,88.601528,Debris Slide,,,2.9937941586955823,679.1903726641136,439.6129818225364,29.649607838779268,1,2,1,1,1
26352,SKM/EAS/78A08/2014/003,Sikkim,East Sikkim,Sirwani Landslide Sirwani (On Singtam-Mangkha,27.23924,88.48416,Debris Slide,25 August 2014,2014-08-25,4.391194116686077,1510.65791203097,1349.7170539532412,17.261828408767858,0,0,1,0,0
26353,SKM/WS/78A08/2015/387,Sikkim,West Sikkim,Tinktitam village Road,27.239972,88.332778,Debris Slide,,,5.80584116023677,3369.0365348638443,1895.535630912166,27.16110415096177,0,0,1,0,0
26354,SKM/ES/78A08/2015/49,Sikkim,East Sikkim,Singtam-Dikchu Road,27.240028,88.486472,Debris Slide,,,0.5023157377600486,1376.9952301425426,1234.577018164257,16.510725964351565,0,0,1,0,0
26355,SKM/ES/78A08/2015/50,Sikkim,East Sikkim,Singtam-Dikchu Road,27.240194,88.486278,Debris Slide,,,3.250596924950592,1403.5424533283751,1261.152644639186,16.510725964351565,0,0,1,0,0
26356,SKM/NS/78A04/2017/71,Sikkim,West Sikkim,Upper Bermiok SH,27.240389,88.234028,Debris Slide,,,0.8115722894489871,3609.7215729621425,3719.997202135243,31.077744123015176,0,0,1,0,0
26357,SKM/ES/78A08/2015/52,Sikkim,East Sikkim,,27.240556,88.48025,Debris Slide,,,5.777591333955292,1917.9356282490958,1751.5111386914623,63.852469012128985,0,0,1,0,0
26358,SKM/WS/78A08/2015/389,Sikkim,West Sikkim,Tinktitam village Road,27.240639,88.306056,Debris Slide,,,72.15851001146049,2077.7776220764363,789.7987565414928,26.959075234004747,0,2,1,0,1
26359,SKM/ES/78A08/2015/51,Sikkim,East Sikkim,Singtam-Dikchu Road,27.240861,88.486278,Debris Slide,,,61.62688561406563,1452.4470930171626,1315.2843640638305,50.66718063583542,0,0,1,0,0
26360,SKM/NS/78A04/2017/70,Sikkim,West Sikkim,SH,27.241333,88.233972,Debris Slide,,,2.7677507700742536,3609.538744228345,3760.6278946659213,31.077744123015176,0,0,1,0,0
26361,SK/ED/78A12/2017/01,Sikkim,East Sikkim,Pachey landslide near Pakyong Town Pakyong-Machong Road near,27.24144,88.60681,Debris Fall and Slide,9 July 2017,2017-07-09,1.9401167537754476,857.4865475978253,686.4289740838124,43.723218120612714,1,2,1,1,1
26362,SKM/WS/78A08/2015/388,Sikkim,West Sikkim,Tinktitam village Road,27.242139,88.327389,Debris Slide,,,4.671957696001503,3124.574762013864,1411.3698382658827,26.608498927467586,0,0,1,0,0
26363,SKM/SS/78A08/2015/237,Sikkim,South Sikkim,Tinktam-Rheyong Road,27.242917,88.354417,Debris Slide,,,31.21120453690994,3779.113119494481,3005.014484882443,7.610018189361309,0,0,1,0,0
26364,SKM/WS/78A08/2015/368,Sikkim,West Sikkim,Kaluk-Rinchenpong Road,27.243806,88.2725,Debris Slide,,,12.434944017521227,245.3215899307929,1620.180273506035,17.863158768926372,1,0,1,1,0
26365,SKM/SS/78A08/2015/239,Sikkim,South Sikkim,Tinktam-Rheyong Road,27.244056,88.348056,Debris Slide,,,1.4992200381339806,4409.58898106671,3455.585363557551,8.091704225114938,0,0,1,0,0
26366,SKM/SS/78A08/2015/238,Sikkim,South Sikkim,Tinktam-Rheyong Road,27.244472,88.350472,Rock Fall,,,28.77393652441953,4206.040952567873,3431.8786758069937,8.091704225114938,0,0,1,0,0
26367,SKM/ES/78A12/2015/153,Sikkim,East Sikkim,NH-31A,27.245028,88.524389,Debris Slide,,,0.783764763490181,1305.3887285325254,2603.980588197851,9.542514459722952,0,0,1,0,0
26368,SKM/NS/78A04/2017/72,Sikkim,West Sikkim,Upper Bermiok SH,27.245028,88.226861,Debris Slide,,,0.5553406112552531,3393.096834944947,4009.530973153859,23.02059835129628,0,0,1,0,0
26369,SKM/ES/78A12/2015/19,Sikkim,East Sikkim,Sangkhola NH-31A,27.245139,88.524444,Debris Slide,,,0.6131760424472373,1293.8486218598505,2614.9308280810087,9.542514459722952,0,0,1,0,0
26370,SKM/NS/78A04/2017/45,Sikkim,West Sikkim,Hee gown SH,27.245972,88.185278,Debris Slide,,,7.703483295406719,2113.7449525144057,2646.3110025789747,15.99308785961255,0,0,1,0,0
26371,SKM/ES/78A11/2015/16,Sikkim,East Sikkim,,27.246056,88.62575,Rock Slide,,,4.935120254415716,2524.439569788748,2603.9962964011293,17.81565186390801,0,0,1,0,0
26372,SKM/ES/78A12/2015/119,Sikkim,East Sikkim,Machong-Rongli Road,27.246194,88.625694,Rock Fall,,,0.9909360995161588,2532.185732745527,2601.3598041415867,17.983275465175115,0,0,1,0,0
26373,SKM/NS/78A04/2017/44,Sikkim,West Sikkim,SH,27.246944,88.184833,Debris Slide,,,0.9273820504197823,1997.5889529346746,2530.0442808992675,15.737578298977132,0,0,1,0,0
26374,SKM/NS/78A04/2017/73,Sikkim,West Sikkim,Budha Bari SH,27.247111,88.225222,Debris Slide,,,9.631400873883372,3124.089360240162,3779.8857530457976,22.197776164978972,0,0,1,0,0
26375,SKM/NS/78A04/2017/01,Sikkim,West Sikkim,Upper Bega SH,27.248583,88.117444,Debris Slide,,,1.1106633959039103,1270.7940167705851,6012.68609507827,8.11879706815493,0,0,1,0,0
26376,SKM/NS/78A04/2017/02,Sikkim,West Sikkim,Upper Bega SH,27.248833,88.117194,Debris Slide,,,2.9780234360185065,1248.8652076590322,6026.162950948651,8.11879706815493,0,0,1,0,0
26378,SKM/ES/78A11/2015/154,Sikkim,East Sikkim,NH-31A,27.250556,88.53325,Debris Slide,,,2.0994574429471067,1239.1429895576507,3671.828589902574,28.79497682567953,0,0,1,0,0
26379,SKM/ES/78A11/2015/130,Sikkim,East Sikkim,Machong-Rongli Road,27.250889,88.715444,Debris Slide,,,39.66678423056506,1597.1233023177085,4873.237889266862,15.732315638809782,0,0,1,0,0
26380,SKM/ES/78A11/2015/122,Sikkim,East Sikkim,Machong-Rongli Road,27.250972,88.659833,Rock Fall,,,4.239349463673225,578.9876771736856,6022.498673072869,9.099583278569584,3,0,1,1,0
26381,SKM/SS/78A07/2015/190,Sikkim,South Sikkim,Ben village Road,27.251417,88.3845,Debris Slide,,,3.569163451275333,2485.172482746455,2107.789732247992,14.440324702612951,0,0,1,0,0
26382,SK/ESK/78A11/2019/03,Sikkim,East Sikkim,Sang NH10A/ GangtokSiliguri,27.251639,88.531361,Rock Slide,2019,,41.012324439518906,1016.9389511746846,3581.711998454765,28.953460929146047,0,0,1,0,0
26383,SKM/NS/78A03/2017/43,Sikkim,West Sikkim,Hee Sapong SH,27.251722,88.182972,Debris Slide,,,11.604924428809124,1437.1291787966106,1972.5626830207796,42.34554636550111,0,0,1,0,0
26384,SKM/NS/78A03/2017/42,Sikkim,West Sikkim,Hee Pool SH,27.252139,88.176944,Rock Slide,,,31.149163593355915,1321.398183115964,1748.3712012994451,53.51633608032504,0,0,1,0,0
26385,SKM/WS/78A07/2015/365,Sikkim,West Sikkim,Kaluk-Rinchenpong Road,27.252167,88.272778,Rock Fall,,,0.24310428116421323,1081.7035700085603,2540.001972898771,16.687218472496387,0,0,1,0,0
26386,SKM/ES/78A11/2015/123,Sikkim,East Sikkim,Machong-Rongli Road,27.252667,88.694194,Debris Slide,,,16.191234167912206,830.8815362035175,5521.9160143305835,17.526456765409804,3,0,1,1,0
26387,SKM/NS/78A15/2017/165,Sikkim,East Sikkim,SH,27.253528,88.786111,Debris Slide,,,1.9664745194178637,882.8095410149634,2995.1134037335532,68.20152502181557,1,0,1,1,0
26388,SKM/NS/78A03/2017/67,Sikkim,West Sikkim,Martam Ralong SH,27.253889,88.210028,Debris Slide,,,2.470830382829192,2318.4891222024035,3429.3183581619924,31.27005749725477,0,0,1,0,0
26389,SKM/WS/78A07/2015/345,Sikkim,West Sikkim,Legship-Rishi Road,27.254222,88.3005,Debris Slide,,,1.6694587634326947,3245.3808238624943,1487.7994718983778,17.424256255481716,0,0,1,0,0
26390,SKM/NS/78A03/2017/34,Sikkim,West Sikkim,Sangkhu SH,27.254389,88.145306,Debris Slide,,,13.330753052397913,958.4842081879447,3226.197255385559,31.123229566371105,1,0,1,1,0
26391,SKM/ES/78A11/2015/128,Sikkim,East Sikkim,Machong-Rongli Road,27.25475,88.711,Debris Slide,,,3.6320193215648,1008.0266806725967,5432.18570454611,15.8616379464575,0,0,1,0,0
26392,SKM/ES/78A11/2015/155,Sikkim,East Sikkim,NH-31A,27.254778,88.542444,Debris Slide,,,10.749601588959925,1955.848017305225,3881.3872720626264,8.495653992583126,0,0,1,0,0
26393,SKM/SS/78A07/2015/192,Sikkim,South Sikkim,Ben village Road,27.254917,88.390889,Debris Slide,,,8.559646683188348,2827.244932294984,1989.6658243452248,15.333060977266996,0,0,1,0,0
