cell_id,label,elevation_m,slope_deg,elevation_std_m,slope_score,ruggedness_score,elevation_score,terrain_instability_score,terrain_instability_category
509_731,0,3454.0,23.32622337341309,10.84002685546875,33.821263482280436,35.516178736517716,70.49306625577813,43.054699537750395,MODERATE
510_407,1,1549.0,13.242568969726562,6.106058597564697,16.756548536209554,17.103235747303543,40.600924499229585,24.582049306625578,LOW
512_326,1,275.0,27.7541561126709,13.316656112670898,49.30662557781202,50.077041602465336,2.6964560862865947,45.04237288135594,MODERATE
512_511,0,1221.0,28.00908851623535,12.50876235961914,50.462249614791986,45.45454545454545,25.616332819722647,47.96032357473035,MODERATE
515_405,1,1585.0,38.4430046081543,18.495912551879883,84.47611710323575,81.12480739599384,43.41294298921417,78.25500770416026,EXTREME
516_395,1,1576.0,37.74155426025391,18.48122215270996,82.5115562403698,80.97072419106317,42.25731895223421,76.96263482280432,EXTREME
517_370,1,1758.0,29.250185012817383,14.30703830718994,54.77657935285054,57.24191063174114,51.232665639445294,57.12249614791988,HIGH
517_406,1,1560.0,37.042362213134766,17.325496673583984,80.77812018489985,76.11710323574731,41.48690292758089,74.68027734976889,HIGH
518_325,1,281.0,14.287118911743164,6.190394878387451,18.02773497688752,17.334360554699536,2.773497688751926,19.66486902927581,LOW
518_538,1,1353.0,44.35720443725586,23.23789978027344,93.99075500770417,92.44992295839754,31.2788906009245,84.49922958397535,EXTREME
519_403,1,1534.0,30.06769371032715,13.532767295837402,57.973805855161785,51.771956856702616,39.483821263482284,55.75115562403698,HIGH
520_446,0,1736.0,56.043495178222656,35.17399215698242,99.61479198767334,98.30508474576271,50.038520801232664,91.87018489984592,EXTREME
520_574,1,1201.0,16.48015022277832,8.629549980163574,20.0693374422188,25.038520801232668,24.537750385208014,25.97842835130971,MODERATE
521_323,1,260.0,35.46869659423828,16.275407791137695,76.38674884437596,70.49306625577813,2.5423728813559325,65.01733436055471,HIGH
521_410,1,1815.0,26.21628189086914,11.564099311828612,42.526964560862865,40.21571648690293,53.15870570107858,46.4175654853621,MODERATE
521_571,1,1218.0,21.79093360900879,10.208928108215332,30.81664098613251,31.856702619414484,25.462249614791986,33.7326656394453,MODERATE
521_736,0,3000.0,33.20610046386719,15.161680221557615,68.29738058551618,62.94298921417566,67.4884437596302,68.42257318952235,HIGH
522_511,1,841.0,34.85253143310547,16.41814613342285,74.46070878274269,70.72419106317412,15.716486902927581,65.99191063174115,HIGH
522_558,1,1334.0,26.482824325561523,11.86029815673828,43.68258859784284,42.14175654853621,30.81664098613251,44.18335901386749,MODERATE
523_1106,0,4249.0,7.776834964752197,3.675074577331543,10.362095531587057,10.59322033898305,76.27118644067797,24.78813559322034,LOW
524_401,1,1567.0,41.93765258789063,19.692073822021484,90.44684129429892,84.36055469953774,41.98767334360555,82.13405238828967,EXTREME
524_1025,0,4540.0,26.64068603515625,13.23108959197998,44.18335901386749,49.69183359013867,80.35439137134053,53.776964560862865,HIGH
526_513,1,806.0,38.21907424926758,18.905874252319336,83.5130970724191,82.5115562403698,15.177195685670261,73.8366718027735,HIGH
527_361,0,1361.0,18.8243465423584,8.229726791381836,24.65331278890601,23.112480739599384,31.51001540832049,29.063944530046225,MODERATE
527_403,1,1552.0,39.04742431640625,19.49232292175293,85.90138674884437,84.12942989214176,40.87057010785824,79.40870570107859,EXTREME
527_479,0,1577.0,21.45036697387696,9.073091506958008,29.892141756548536,26.810477657935284,42.449922958397536,34.51078582434515,MODERATE
527_1427,0,5153.0,3.9952552318573,1.7916128635406494,5.277349768875193,5.277349768875193,91.91063174114021,23.008474576271187,LOW
531_260,0,465.0,31.859975814819336,14.71960163116455,63.40523882896765,59.93836671802774,7.395993836671804,55.96687211093991,HIGH
531_402,1,1596.0,40.16179656982422,19.93941307067871,88.09707241910631,85.13097072419107,43.99075500770416,81.33474576271188,EXTREME
533_95,0,380.0,36.03272247314453,17.00617218017578,77.88906009244992,74.03697996918336,4.930662557781202,67.08782742681049,HIGH
533_421,1,1604.0,36.48452377319336,16.261747360229492,79.42989214175655,70.41602465331279,44.876733436055474,73.02195685670263,HIGH
533_516,1,651.0,27.21949577331543,13.080945014953612,46.99537750385208,48.497688751926034,11.594761171032356,44.711093990755,MODERATE
533_525,1,493.0,38.34103775024414,17.72004508972168,84.0909090909091,77.88906009244992,8.243451463790446,71.95878274268105,HIGH
533_527,1,505.0,35.711761474609375,17.78749656677246,76.96456086286595,78.12018489984591,8.551617873651772,68.14329738058552,HIGH
534_423,1,1628.0,27.55723762512207,12.673486709594728,48.45916795069338,46.22496147919877,46.22496147919877,50.142526964560865,HIGH
535_207,0,526.0,20.91554832458496,9.150322914123535,28.6979969183359,27.041602465331277,8.705701078582434,28.850154083204927,MODERATE
535_399,1,1460.0,36.44855880737305,18.142099380493164,79.23728813559322,79.85362095531588,35.9784283513097,73.94067796610169,HIGH
535_562,1,904.0,25.72525978088379,11.767291069030762,41.178736517719564,41.14021571648691,17.06471494607088,40.49306625577812,MODERATE
535_1002,0,4044.0,42.32252883911133,20.265522003173828,91.56394453004623,86.36363636363636,74.96147919876734,88.19530046224962,EXTREME
535_1337,0,5007.0,22.27956199645996,9.768935203552246,31.664098613251156,30.0462249614792,89.21417565485362,43.30893682588598,MODERATE
536_487,1,1202.0,22.41640281677246,9.81809902191162,31.856702619414484,30.431432973805855,24.65331278890601,33.827041602465336,MODERATE
536_1256,0,4880.0,27.00322723388672,12.696845054626465,46.4175654853621,46.45608628659476,86.17103235747304,55.0693374422188,HIGH
538_333,1,904.0,23.358341217041016,10.809232711791992,33.89830508474576,35.28505392912172,17.06471494607088,35.02503852080123,MODERATE
538_344,1,851.0,17.05540657043457,7.238443374633789,21.263482280431433,19.568567026194145,15.870570107858242,23.967642526964564,LOW
539_87,0,487.0,19.7655086517334,8.83176040649414,26.617873651771955,25.96302003081664,8.12788906009245,27.349768875192606,MODERATE
539_536,1,552.0,27.81521224975586,14.62114143371582,49.69183359013867,59.12942989214176,9.090909090909092,48.476502311248076,MODERATE
539_999,0,3677.0,36.33291244506836,108.45378112792967,78.89060092449924,99.92295839753467,71.64869029275809,84.11787365177196,EXTREME
540_318,1,330.0,25.849409103393555,11.512741088867188,41.44838212634823,39.71494607087828,3.4283513097072422,38.239599383667176,MODERATE
