incident_id,cell_count,max_risk_score,mean_risk_score,max_alert_priority,highest_decision_state,active_alert_cells,latitude,longitude,affected_cells,incident_category,risk_component,mean_risk_component,priority_component,size_component,priority_score,priority_level,priority_rank,priority_recommendation
RISK_ZONE_CLUSTER_32,2,79.37117675582513,76.45353559378948,58.57537483118678,CRITICAL,0,3003950.5044235187,629996.000872824,"415_392,419_394",CRITICAL_RISK_ZONE,85.23619517231396,80.81599742441126,93.21140978473875,14.285714285714285,79.25091118717965,P2_HIGH,78,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_11,5,78.85558883032404,71.69426438548757,57.59900276289143,CRITICAL,0,3022150.5044235187,616656.000872824,"282_578,283_573,283_574,283_575,287_575",CRITICAL_RISK_ZONE,83.73963931869656,66.27309133403988,89.9694402204956,57.14285714285714,79.14410172963105,P2_HIGH,79,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_33,2,79.60899654502226,76.13777761874846,57.74722759303623,CRITICAL,0,3001000.5044235187,630646.000872824,"422_365,425_362",CRITICAL_RISK_ZONE,85.92649566234796,79.85113570980731,90.46160955183824,14.285714285714285,78.68112400654903,P2_HIGH,80,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_117,1,79.03746642124808,79.03746642124808,58.21410353921297,CRITICAL,0,3017450.5044235187,637496.000872824,492_528,CRITICAL_RISK_ZONE,84.26756086200011,88.7117154289235,92.01183579952762,0.0,78.66570442356665,P2_HIGH,81,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_40,2,78.7138480205306,77.4263877154687,58.08416684757103,CRITICAL,0,3018800.5044235187,635546.000872824,"472_543,473_540",CRITICAL_RISK_ZONE,83.32821960131923,83.78874186913214,91.58039084809934,14.285714285714285,78.57911633501635,P2_HIGH,82,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_75,2,78.66876992468896,77.64575953012195,57.83782346039962,CRITICAL,0,3031250.5044235187,650096.000872824,"617_665,619_667",CRITICAL_RISK_ZONE,83.19737501620568,84.45907637198867,90.76242627342994,14.285714285714285,78.4498120286192,P2_HIGH,83,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_41,2,78.23667606036173,77.95718765160763,58.117669954736186,CRITICAL,0,3002700.5044235187,635596.000872824,"473_380,473_381",CRITICAL_RISK_ZONE,81.94317069917753,85.41070735211996,91.69163538003954,14.285714285714285,78.3080485586352,P2_HIGH,84,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_82,2,78.58555081084967,77.41244841214271,57.923620237039685,CRITICAL,0,3044650.5044235187,652246.000872824,"638_800,641_800",CRITICAL_RISK_ZONE,82.95582154726439,83.74614753685674,91.04730797745378,14.285714285714285,78.26974762657521,P2_HIGH,85,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_100,2,78.74528962672602,77.2611737746384,57.7599117569347,CRITICAL,0,3056250.5044235187,659696.000872824,"714_915,714_917",CRITICAL_RISK_ZONE,83.4194826380809,83.28389759336903,90.50372635816854,14.285714285714285,78.25004972392377,P2_HIGH,86,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_88,4,77.54284893462074,75.89330579698651,57.05250134951592,CRITICAL,0,3065225.5044235187,654146.000872824,"656_1008,657_1007,660_1004,661_1004",CRITICAL_RISK_ZONE,79.92925416803097,79.10410310964276,88.15482363475842,42.857142857142854,78.1134051919464,P2_HIGH,87,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_73,2,78.3976747767028,78.11363000646975,57.11722690071265,CRITICAL,0,3007450.5044235187,649496.000872824,"611_429,613_427",CRITICAL_RISK_ZONE,82.41048880235255,85.88874829068799,88.36973992929664,14.285714285714285,77.78347603009183,P2_HIGH,88,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_16,3,78.96263046812442,73.36731493741537,57.57262681082965,CRITICAL,0,3023850.5044235187,620129.3342061572,"317_593,318_593,320_590",CRITICAL_RISK_ZONE,84.05034052349157,71.38543227789864,89.88186086771718,28.57142857142857,77.4273477652231,P2_HIGH,89,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_30,4,77.91140689496193,74.23123408541463,56.78435610724095,CRITICAL,0,3030675.5044235187,629396.000872824,"409_663,410_662,412_660,413_656",CRITICAL_RISK_ZONE,80.99903789582062,74.02531021070288,87.26446765010823,42.857142857142854,77.3564602935012,P2_HIGH,90,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_146,1,78.25703598102095,78.25703598102095,57.97366316123921,CRITICAL,0,3001050.5044235187,643196.000872824,549_364,CRITICAL_RISK_ZONE,82.00226781323838,86.3269539590387,91.21347172017927,0.0,76.96977923780983,P2_HIGH,91,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_132,3,79.2135983365441,72.26114946302802,57.31846548823015,CRITICAL,0,3027817.1710901856,681796.000872824,"932_635,936_632,937_628",CRITICAL_RISK_ZONE,84.77880489198569,68.00532219163901,89.03793743009372,28.57142857142857,76.86815385438766,P2_HIGH,92,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_142,1,77.97996425664276,77.97996425664276,57.7652073841378,CRITICAL,0,3004350.5044235187,642996.000872824,547_397,CRITICAL_RISK_ZONE,81.19803386887855,85.48030582919469,90.52131008754132,0.0,76.26550392871962,P2_HIGH,93,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_103,3,78.05011473358309,73.37076741137001,57.12159299040387,CRITICAL,0,3033750.5044235187,660396.000872824,"720_691,721_691,722_691",CRITICAL_RISK_ZONE,81.40165405024155,71.39598200333018,88.38423719970545,28.57142857142857,75.86314288034396,P2_HIGH,94,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_68,4,78.25812813576199,70.9623404230628,56.82128198835715,CRITICAL,0,3013900.5044235187,646996.000872824,"583_493,587_492,589_492,589_493",CRITICAL_RISK_ZONE,82.0054379234949,64.03655111917075,87.38707724392893,42.857142857142854,75.84224088610337,P2_HIGH,95,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_95,1,77.99225614338665,77.99225614338665,56.39454744974744,CRITICAL,0,3013050.5044235187,633496.000872824,452_484,CRITICAL_RISK_ZONE,81.23371254587764,85.51786615025354,85.97013750230009,0.0,75.15127825127067,P2_HIGH,96,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_14,2,77.0340629608224,76.34166380589576,57.305846876776215,CRITICAL,0,3006950.5044235187,618046.000872824,"297_422,298_424",CRITICAL_RISK_ZONE,78.45244179585157,80.47415077724766,88.9960382856947,14.285714285714285,75.07600996357785,P2_HIGH,97,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_116,2,76.95088424161881,76.21054996788338,57.130624052968535,CRITICAL,0,3009850.5044235187,665046.000872824,"767_452,768_452",CRITICAL_RISK_ZONE,78.21100557719004,80.07350619325419,88.41422415951119,14.285714285714285,74.74178121683559,P2_HIGH,98,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_86,4,77.17190481965403,72.25727974473361,56.11081593414067,CRITICAL,0,3067775.5044235187,652921.000872824,"645_1029,645_1032,647_1034,648_1030",CRITICAL_RISK_ZONE,78.85254433996661,67.99349749258558,85.02802847656802,42.857142857142854,74.62506585635839,P2_HIGH,99,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_48,2,77.54927975237658,75.17934698579164,56.73531513249952,CRITICAL,0,3008800.5044235187,637496.000872824,"491_442,493_441",CRITICAL_RISK_ZONE,79.94792038863088,76.92245901138494,87.10163080473419,14.285714285714285,74.56503510691586,P2_HIGH,100,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_18,2,78.85318468463753,72.10755242334676,56.87708796766356,CRITICAL,0,3014250.5044235187,621396.000872824,"330_497,332_495",CRITICAL_RISK_ZONE,83.73266099720736,67.53597568330237,87.57237677500834,14.285714285714285,74.5085582077273,P2_HIGH,101,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_0,4,77.12334933436195,71.09799074735173,56.8547941700921,CRITICAL,0,3006000.5044235187,607921.000872824,"193_412,196_414,197_413,199_415",CRITICAL_RISK_ZONE,78.71160621448884,64.45105784528907,87.4983519072914,42.857142857142854,74.47073662811493,P2_HIGH,102,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_15,2,77.73669151971467,74.19358278906591,56.98996953014254,CRITICAL,0,3007650.5044235187,619446.000872824,"311_430,312_430",CRITICAL_RISK_ZONE,80.49190554339185,73.91025913607093,87.94719146072542,14.285714285714285,74.41877861549331,P2_HIGH,103,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_79,3,78.01876138311144,71.00948887160328,57.14165676939028,CRITICAL,0,3035850.5044235187,650929.3342061572,"626_711,626_712,627_713",CRITICAL_RISK_ZONE,81.31064718631382,64.18062264386867,88.45085745947098,28.57142857142857,74.39577298462557,P2_HIGH,104,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_81,2,78.01069142526237,72.8283066420116,57.08197273772786,CRITICAL,0,3015200.5044235187,651696.000872824,"633_506,635_505",CRITICAL_RISK_ZONE,81.28722316480334,69.73838450967845,88.2526811490213,14.285714285714285,74.01866904192394,P2_HIGH,105,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_226,1,77.36782887959447,77.36782887959447,56.4285127162491,CRITICAL,0,3015850.5044235187,669396.000872824,811_512,CRITICAL_RISK_ZONE,79.42123744596475,83.60980362131912,86.08291659934252,0.0,73.9822467247836,P2_HIGH,106,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_117,3,76.02084220168257,74.77938817867727,56.9117014490998,CRITICAL,0,3010483.837756852,666029.3342061572,"774_458,777_459,781_458",CRITICAL_RISK_ZONE,75.51144689837867,75.70030479547579,87.68730822068632,28.57142857142857,73.89918197568,P2_HIGH,107,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_114,1,77.12688742402717,77.12688742402717,56.384151976127455,CRITICAL,0,3011650.5044235187,637196.000872824,489_470,CRITICAL_RISK_ZONE,78.72187594451397,82.87355876192125,85.93562011883917,0.0,73.48346095712533,P2_HIGH,108,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_34,2,77.12415984408705,72.64925774540578,57.032362314077744,CRITICAL,0,3009900.5044235187,631096.000872824,"428_451,428_454",CRITICAL_RISK_ZONE,78.71395881627316,69.19126475647319,88.08795349163995,14.285714285714285,72.71009422009898,P2_HIGH,109,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_49,2,75.92262854778855,74.78244234982913,56.96912397090365,CRITICAL,0,3015450.5044235187,637596.000872824,"492_508,494_508",CRITICAL_RISK_ZONE,75.2263699767316,75.70963742694423,87.87797535879403,14.285714285714285,72.39185924318801,P2_HIGH,110,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_107,2,75.78628246563136,74.93855873330301,56.56683857587082,CRITICAL,0,3009100.5044235187,661796.000872824,"734_444,736_445",CRITICAL_RISK_ZONE,74.83060910399234,76.18668229466866,86.54221714818382,14.285714285714285,71.97523627134767,P2_HIGH,111,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_89,4,76.11051015499692,69.91038931893722,56.247144526208736,CRITICAL,0,3022325.5044235187,654246.000872824,"658_575,659_576,660_577,661_579",CRITICAL_RISK_ZONE,75.77171889812352,60.82210389618529,85.4806972496439,42.857142857142854,71.91758288151792,P2_HIGH,112,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_24,3,74.89145531246072,74.32542263197932,56.16605558329132,WATCH,0,3015717.1710901856,623429.3342061572,"350_510,351_510,353_512",MONITORING_RISK_ZONE,72.23326586180569,74.31312217340205,85.21144755122319,28.57142857142857,71.52759881744163,P2_HIGH,113,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_62,2,78.29353749540928,70.1541257970387,55.05029920878098,CRITICAL,0,3006850.5044235187,641646.000872824,"533_421,534_423",CRITICAL_RISK_ZONE,82.10821784100652,61.566889506562894,81.50666294632542,14.285714285714285,71.0673130949183,P2_HIGH,114,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_70,3,78.37029554730042,66.71990334237759,55.54390105334906,CRITICAL,0,3012383.837756852,647829.3342061572,"594_475,596_477,596_480",CRITICAL_RISK_ZONE,82.3310173019487,51.072935187577805,83.14563051709776,28.57142857142857,70.90709530980978,P2_HIGH,115,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_180,1,75.78668704996953,75.78668704996953,56.36571418577398,CRITICAL,0,3064650.5044235187,654796.000872824,665_1000,CRITICAL_RISK_ZONE,74.83178345860699,78.77830818065526,85.87439883127999,0.0,70.8985639003242,P2_HIGH,116,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_120,2,75.59389034316409,75.29203127645579,55.274776106138354,CRITICAL,0,3029850.5044235187,667246.000872824,"789_652,790_652",CRITICAL_RISK_ZONE,74.2721678705433,77.26678842344498,82.2520214963492,14.285714285714285,70.86741002909221,P2_HIGH,117,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_114,2,76.9426208098168,70.9833408555557,56.079824294110686,CRITICAL,0,3011950.5044235187,663846.000872824,"753_473,758_473",CRITICAL_RISK_ZONE,78.18701997430331,64.10072214541289,84.92512308119083,14.285714285714285,70.66415561638821,P2_HIGH,118,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_149,1,75.40811940149176,75.40811940149176,56.402470296989286,CRITICAL,0,2999050.5044235187,643696.000872824,554_344,CRITICAL_RISK_ZONE,73.73294540926952,77.62151893295251,85.99644471699239,0.0,70.20324040000989,P2_HIGH,119,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_83,2,75.49153082703195,73.97316310071895,55.48066815163008,CRITICAL,0,3070150.5044235187,652146.000872824,"638_1057,639_1053",CRITICAL_RISK_ZONE,73.97505708601103,73.23672264533529,82.93567045219173,14.285714285714285,70.09860925939138,P2_HIGH,120,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_24,1,75.00390506730277,75.00390506730277,56.70871768871072,CRITICAL,0,3014850.5044235187,617096.000872824,288_502,CRITICAL_RISK_ZONE,72.55966477559552,76.38636110201436,87.01331600543794,0.0,69.68245037078034,P2_HIGH,121,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_126,2,75.54588334278193,72.31449677946591,55.81219139206334,CRITICAL,0,3016400.5044235187,669596.000872824,"812_517,814_518",CRITICAL_RISK_ZONE,74.13282178836594,68.16833559835058,84.03646828349429,14.285714285714285,69.43112542387979,P2_HIGH,122,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_112,1,74.93932154557818,74.93932154557818,56.52663581990899,WATCH,0,3015050.5044235187,637096.000872824,488_504,MONITORING_RISK_ZONE,72.3722033500972,76.18901322030766,86.40872693942099,0.0,69.40747588646052,P2_HIGH,123,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_82,1,75.01474899748746,75.01474899748746,56.12273728159279,CRITICAL,0,3003050.5044235187,629896.000872824,416_384,CRITICAL_RISK_ZONE,72.59114058484444,76.41949690189301,85.06761240861559,0.0,69.2168157457125,P2_HIGH,124,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_67,2,74.57084302953118,72.7773100470819,56.14080786142521,WATCH,0,3005400.5044235187,644696.000872824,"562_407,566_408",MONITORING_RISK_ZONE,71.30265021890926,69.58255420320262,85.12761440142886,14.285714285714285,68.71317846807834,P2_HIGH,125,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_131,1,74.44229112124447,74.44229112124447,56.48224031408338,WATCH,0,3005650.5044235187,640396.000872824,521_410,MONITORING_RISK_ZONE,70.92951287157284,74.6702372420583,86.26131502202857,0.0,68.41765699612658,P2_HIGH,126,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_145,1,74.25706372970966,74.25706372970966,56.07129202499037,WATCH,0,2998950.5044235187,643196.000872824,549_343,MONITORING_RISK_ZONE,70.39186812983013,74.10423786052354,84.89679232727005,0.0,67.72138631234579,P2_HIGH,127,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_66,2,75.92581051253197,70.7612656263191,54.14471139007061,CRITICAL,0,2996600.5044235187,643296.000872824,"549_320,551_319",CRITICAL_RISK_ZONE,75.23560601141597,63.42212681801238,78.49972712611691,14.285714285714285,67.59395127884032,P2_HIGH,128,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_2,2,73.84662038700213,72.663762432643,55.70360349624579,WATCH,0,3019700.5044235187,609046.000872824,"207_551,208_550",MONITORING_RISK_ZONE,69.2005070510961,69.23558673249195,83.67591039299633,14.285714285714285,67.33489454631214,P2_HIGH,129,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_48,1,75.17860865206639,75.17860865206639,53.27352246136925,CRITICAL,0,3005250.5044235187,621696.000872824,334_406,CRITICAL_RISK_ZONE,73.06676290473001,76.92020288485638,75.6070102169918,0.0,67.16583643834774,P2_HIGH,130,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_65,2,76.17043753843929,66.57749633050761,55.62854937115173,CRITICAL,0,3001550.5044235187,642946.000872824,"546_369,547_369",CRITICAL_RISK_ZONE,75.94566532325653,50.63778204971441,83.4266988504635,14.285714285714285,66.58835194659562,P2_HIGH,131,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_8,2,73.2819528670738,71.40425976399811,55.47244213680423,WATCH,0,3000400.5044235187,614296.000872824,"260_357,260_358",MONITORING_RISK_ZONE,67.56149178231325,65.38692414761478,82.90835659247946,14.285714285714285,65.63571670825522,P2_HIGH,132,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_45,2,76.08604874893027,67.1247092594389,53.2976422998298,CRITICAL,0,3012750.5044235187,636496.000872824,"482_479,482_483",CRITICAL_RISK_ZONE,75.70071673025629,52.309900718430534,75.68709831529239,14.285714285714285,64.87764867969597,P2_HIGH,133,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_106,2,72.99940349400218,71.25293853654604,54.11447065597462,WATCH,0,3025300.5044235187,660996.000872824,"726_607,728_606",MONITORING_RISK_ZONE,66.74135830499164,64.92453183921334,78.39931505706753,14.285714285714285,64.04691779792722,P2_HIGH,134,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_9,2,72.20697254224348,71.55086540421514,54.98678856030729,WATCH,0,3005950.5044235187,614946.000872824,"266_413,267_413",MONITORING_RISK_ZONE,64.44123233076618,65.83490703505265,81.29578064433932,14.285714285714285,63.91805254551158,P2_HIGH,135,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_92,2,73.05577146414518,69.40390180107133,54.81315162353548,WATCH,0,3008250.5044235187,654746.000872824,"664_436,665_436",MONITORING_RISK_ZONE,66.90497310569134,59.27442987512502,80.71923233604387,14.285714285714285,63.57050338516851,P2_HIGH,136,High-priority monitoring and infrastructure review.
RISK_ZONE_ISOLATED_202,1,72.49361682620668,72.49361682620668,54.63969983003432,WATCH,0,3033850.5044235187,659796.000872824,715_692,MONITORING_RISK_ZONE,65.27325177857263,68.71567276503903,80.14329878196759,0.0,63.151922548857385,P2_HIGH,137,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_91,4,71.71313513237355,65.1322233647226,53.76704288149745,WATCH,0,3044425.5044235187,654571.000872824,"661_798,662_798,663_798,665_797",MONITORING_RISK_ZONE,63.00780996006616,46.22146112652348,77.24570742407346,42.857142857142854,61.19494784906712,P2_HIGH,138,High-priority monitoring and infrastructure review.
RISK_ZONE_CLUSTER_59,2,71.06018867939609,68.73259026667853,53.84124195663349,WATCH,0,3021900.5044235187,640346.000872824,"520_574,521_571",MONITORING_RISK_ZONE,61.11255448961964,57.22310307008234,77.49207983792795,14.285714285714285,59.74686152239873,P3_MODERATE,139,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_17,2,70.31739704259564,69.32707952699393,53.73141031601396,WATCH,0,3024800.5044235187,621246.000872824,"328_603,331_600",MONITORING_RISK_ZONE,58.95651258659919,59.039684035130115,77.1273921869374,14.285714285714285,59.04878694630144,P3_MODERATE,140,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_119,2,70.40749681877406,70.06616946568226,53.0315603779362,WATCH,0,3057300.5044235187,667146.000872824,"787_927,790_926",MONITORING_RISK_ZONE,59.2180380040503,61.29812132526258,74.80359342982342,14.285714285714285,59.03721115290244,P3_MODERATE,141,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_215,1,74.64071558108132,74.64071558108132,44.67077996973004,WARNING,0,3051250.5044235187,662996.000872824,747_866,HIGH_PRIORITY_RISK_ZONE,71.5054636884604,75.27656290814065,47.04225479992165,0.0,58.993334941415725,P3_MODERATE,142,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_21,2,70.52761105937387,68.40008729766811,53.32532898120182,WATCH,0,3004500.5044235187,621946.000872824,"336_399,337_398",MONITORING_RISK_ZONE,59.56668400792585,56.207073673679545,75.7790298455539,14.285714285714285,58.419751428262444,P3_MODERATE,143,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_174,1,70.32646434384975,70.32646434384975,53.15638823419809,WATCH,0,3069450.5044235187,652296.000872824,640_1048,MONITORING_RISK_ZONE,58.98283151708065,62.093504442406896,75.2180748799916,0.0,57.765493791165575,P3_MODERATE,144,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_127,2,69.61774196180099,68.92819553484591,51.94810736482799,WATCH,0,3028950.5044235187,670196.000872824,"818_643,820_643",MONITORING_RISK_ZONE,56.925679716223584,57.820814131552844,71.20606969185242,14.285714285714285,56.41080755014572,P3_MODERATE,145,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_77,1,69.08829002596465,69.08829002596465,53.666915019207664,WATCH,0,3003250.5044235187,629396.000872824,411_386,MONITORING_RISK_ZONE,55.388881908139076,58.31001490369299,76.91324043467775,0.0,55.81530994807062,P3_MODERATE,146,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_129,2,69.23448264407148,68.40214633909169,51.75510659670916,WATCH,0,3029500.5044235187,674846.000872824,"864_648,867_649",MONITORING_RISK_ZONE,55.81322353361602,56.2133654870158,70.56522524695838,14.285714285714285,55.4285014278414,P3_MODERATE,147,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_228,1,73.59881740813044,73.59881740813044,41.12004252779746,WARNING,0,3063650.5044235187,671496.000872824,832_990,HIGH_PRIORITY_RISK_ZONE,68.48122915448161,72.09283442918294,35.252299831769236,0.0,54.04819496329562,P3_MODERATE,148,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_170,1,73.42176860609462,73.42176860609462,41.040370566881336,WARNING,0,3007150.5044235187,651896.000872824,636_425,HIGH_PRIORITY_RISK_ZONE,67.9673237506552,71.55182636540033,34.98775511485144,0.0,53.642599739587766,P3_MODERATE,149,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_112,2,68.42422029933039,66.81448539567553,51.92386255089968,WATCH,0,3024000.5044235187,663146.000872824,"748_594,749_593",MONITORING_RISK_ZONE,53.461339800478726,51.36194958888931,71.12556662196889,14.285714285714285,53.539955912056946,P3_MODERATE,150,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_130,1,73.05442810183098,73.05442810183098,40.8750673399627,WARNING,0,3018450.5044235187,640096.000872824,518_538,HIGH_PRIORITY_RISK_ZONE,66.90107383529455,70.42934390477129,34.438878259456494,0.0,52.80107157170093,P3_MODERATE,151,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_181,1,73.01595314273283,73.01595314273283,40.857753608368526,WARNING,0,3047250.5044235187,654996.000872824,667_826,HIGH_PRIORITY_RISK_ZONE,66.78939564733065,70.31177596369254,34.38138932394262,0.0,52.71293056502296,P3_MODERATE,152,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_96,1,73.00473532126874,73.00473532126874,40.85270558870969,WARNING,0,3003750.5044235187,633596.000872824,453_391,HIGH_PRIORITY_RISK_ZONE,66.75683457375509,70.27749766414824,34.36462775668249,0.0,52.68723203019006,P3_MODERATE,153,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_53,1,72.94152796144361,72.94152796144361,40.82426227678838,WARNING,0,3025250.5044235187,623296.000872824,350_606,HIGH_PRIORITY_RISK_ZONE,66.57336762338758,70.08435492066397,34.27018389194131,0.0,52.542432387642535,P3_MODERATE,154,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_94,1,67.55626557850934,67.55626557850934,53.04160259607635,WATCH,0,3013550.5044235187,633296.000872824,450_489,MONITORING_RISK_ZONE,50.941997019405726,53.6286074586558,74.83693785519672,0.0,52.358854614262924,P3_MODERATE,155,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_232,1,72.6775288312682,72.6775288312682,40.70546266820945,WARNING,0,3015750.5044235187,676796.000872824,885_511,HIGH_PRIORITY_RISK_ZONE,65.80707845315553,69.27765271983468,33.87571878200701,0.0,51.937645543388676,P3_MODERATE,156,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_43,1,72.49923918212052,72.49923918212052,40.62523232609299,WARNING,0,3020450.5044235187,620596.000872824,323_558,HIGH_PRIORITY_RISK_ZONE,65.28957134161477,68.7328529992562,33.609320002569895,0.0,51.52920770422036,P3_MODERATE,157,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_128,3,70.4610770396521,57.96090142392861,50.68614074726359,WATCH,0,3029117.1710901856,670996.000872824,"825_646,826_645,830_643",MONITORING_RISK_ZONE,59.37356102782011,24.30805107608051,67.01580503958971,28.57142857142857,51.19080679477543,P3_MODERATE,158,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_104,1,68.14378347512901,68.14378347512901,50.1881852416298,WATCH,0,3006750.5044235187,635696.000872824,474_421,MONITORING_RISK_ZONE,52.647338249878906,55.423886026107084,65.362381466719,0.0,51.11667478434667,P3_MODERATE,159,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_203,1,72.22101296928687,72.22101296928687,40.50003053031785,WARNING,0,3057250.5044235187,659796.000872824,715_926,HIGH_PRIORITY_RISK_ZONE,64.48198635590877,67.88267709878191,33.19359691454644,0.0,50.89182850855194,P3_MODERATE,160,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_29,1,72.07638595407285,72.07638595407285,40.434948373471535,WARNING,0,3025450.5044235187,618396.000872824,301_608,HIGH_PRIORITY_RISK_ZONE,64.0621890807895,67.44074029620606,32.97749653793547,0.0,50.56050728008035,P3_MODERATE,161,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_75,1,72.01170468000669,72.01170468000669,40.405841800141765,WARNING,0,3017350.5044235187,628996.000872824,407_527,HIGH_PRIORITY_RISK_ZONE,63.874443917383914,67.24309371264744,32.88085036388087,0.0,50.41233109632247,P3_MODERATE,162,Enhanced monitoring recommended.
RISK_ZONE_CLUSTER_105,2,66.9153241983456,65.41665282977594,51.45862063836295,WATCH,0,3033150.5044235187,660846.000872824,"725_685,726_685",MONITORING_RISK_ZONE,49.08158771409198,47.09059230618598,69.58076605932304,14.285714285714285,50.32859587598078,P3_MODERATE,163,Enhanced monitoring recommended.
RISK_ZONE_ISOLATED_128,1,71.85938654663786,71.85938654663786,40.3372986401258,WARNING,0,3004150.5044235187,639896.000872824,516_395,HIGH_PRIORITY_RISK_ZONE,63.432322248449104,66.77765515861434,32.65325798816209,0.0,50.063390540565486,P3_MODERATE,164,Enhanced monitoring recommended.
