incident_id,priority_rank,priority_score,priority_level,max_risk_score,historical_hotspot_distance_m,hotspot_id,event_count,hotspot_score,hotspot_category,historical_current_score,historical_current_category,persistent_risk_zone
RISK_ZONE_ISOLATED_210,249,35.401065806284585,P3_MODERATE,65.4590472982287,42.22930423485804,661_3047,1,12.5,LOW,48.3681640403655,MODERATE,0
RISK_ZONE_ISOLATED_132,250,35.30407784882316,P3_MODERATE,65.41671050361985,16.00345325784712,640_3020,1,12.5,LOW,48.45703909795634,MODERATE,0
RISK_ZONE_ISOLATED_167,251,35.19447922552223,P3_MODERATE,65.36886895168338,43.85657141017664,650_3037,1,12.5,LOW,48.330203187297954,MODERATE,0
RISK_ZONE_ISOLATED_85,252,35.130258668202245,P3_MODERATE,65.3408356513017,484.4368547001834,630_3004,3,37.5,MODERATE,57.97770506876692,STRONG,0
RISK_ZONE_ISOLATED_163,253,35.11277988490153,P3_MODERATE,65.33320588284401,25.63236893060829,649_3022,1,12.5,LOW,48.38961551713583,MODERATE,0
RISK_ZONE_ISOLATED_32,254,34.94089561128649,P4_LOW,65.25817564837986,57.03264942102142,618_3020,1,12.5,LOW,48.23980371065058,MODERATE,0
RISK_ZONE_ISOLATED_194,255,34.83755384756079,P4_LOW,65.21306531571706,573.122842858559,658_3008,4,50.0,HIGH,63.267834263421726,STRONG,1
RISK_ZONE_ISOLATED_138,256,34.74815588116126,P4_LOW,65.17404167359726,22.161458748247135,642_3018,1,12.5,LOW,48.3476599211877,MODERATE,0
RISK_ZONE_ISOLATED_157,257,34.42993753724923,P4_LOW,65.03513427705447,45.10260279761256,647_3009,1,12.5,LOW,48.20849943288147,MODERATE,0
RISK_ZONE_ISOLATED_25,258,33.98997145747309,P4_LOW,64.84308204663454,424.132661356434,617_3003,2,25.0,MODERATE,52.381205972655195,STRONG,0
RISK_ZONE_ISOLATED_116,259,33.912038050508194,P4_LOW,64.80906286806639,40.447234556820376,637_3020,1,12.5,LOW,48.14768134625016,MODERATE,0
RISK_ZONE_ISOLATED_209,260,33.86232855897918,P4_LOW,64.78736387998521,40.61387593872791,660_3014,2,25.0,MODERATE,53.7644308114101,STRONG,0
RISK_ZONE_ISOLATED_11,261,33.70618071744476,P4_LOW,64.71920284980487,45.08749119896222,611_3002,1,12.5,LOW,48.097982803980685,MODERATE,0
RISK_ZONE_ISOLATED_109,262,33.64536521856762,P4_LOW,64.6926559118923,63.33334654368375,636_3004,1,12.5,LOW,48.01726493567273,MODERATE,0
RISK_ZONE_ISOLATED_227,263,33.62801484381562,P4_LOW,64.68508219581983,55.22700015977873,670_3062,1,12.5,LOW,48.04628412860076,MODERATE,0
RISK_ZONE_ISOLATED_6,264,33.51517108249618,P4_LOW,64.63582408923716,47.8479731061775,607_3019,1,12.5,LOW,48.05796072064781,MODERATE,0
RISK_ZONE_ISOLATED_89,265,33.48232528311974,P4_LOW,64.62148637249004,314.9729073877865,631_3013,2,25.0,MODERATE,52.68229158339205,STRONG,0
RISK_ZONE_ISOLATED_155,266,33.47712066500207,P4_LOW,64.61921447344162,20.62012126945226,644_3006,1,12.5,LOW,48.15958333511596,MODERATE,0
RISK_ZONE_ISOLATED_119,267,33.05243060067536,P4_LOW,64.43383046808232,42.57942616799077,637_3009,1,12.5,LOW,48.007961117987534,MODERATE,0
RISK_ZONE_ISOLATED_106,268,33.014967662343224,P4_LOW,59.94214374005176,292.0575581792849,635_3006,2,25.0,MODERATE,51.12599225284245,STRONG,0
RISK_ZONE_ISOLATED_133,269,32.72545178902449,P4_LOW,64.29109898726098,22.32757218558307,641_3016,1,12.5,LOW,48.03797140017982,MODERATE,0
RISK_ZONE_ISOLATED_134,270,32.677739092729695,P4_LOW,64.27027163223528,38.16010228797242,641_3020,1,12.5,LOW,47.96811079323948,MODERATE,0
RISK_ZONE_ISOLATED_98,271,32.47278581526295,P4_LOW,64.18080624870073,35.677014781701416,634_3006,1,12.5,LOW,47.946585193068174,MODERATE,0
RISK_ZONE_ISOLATED_178,272,32.42313280888638,P4_LOW,64.15913191729199,25.34458541530647,653_3018,1,12.5,LOW,47.97982911612878,MODERATE,0
RISK_ZONE_ISOLATED_83,273,32.35581557208525,P4_LOW,64.12974686679004,34.00334701069137,630_3029,1,12.5,LOW,47.935316749413346,MODERATE,0
RISK_ZONE_ISOLATED_23,274,32.25231673014184,P4_LOW,64.08456796697298,445.22301759304247,616_3002,2,25.0,MODERATE,52.04431951280917,STRONG,0
RISK_ZONE_ISOLATED_158,275,32.033426843512075,P4_LOW,63.98901903064362,32.33439817855509,647_3023,1,12.5,LOW,47.89265010444292,MODERATE,0
RISK_ZONE_ISOLATED_86,276,31.87855862944376,P4_LOW,63.92141657831796,14.880874987569706,630_3007,1,12.5,LOW,47.93814892914141,MODERATE,0
RISK_ZONE_ISOLATED_35,277,31.666542930252557,P4_LOW,63.828868334747845,39.75010431124997,619_3024,1,12.5,LOW,47.80735758653616,MODERATE,0
RISK_ZONE_ISOLATED_192,278,31.60047950014541,P4_LOW,63.800030590920585,10.270562812977806,658_3035,2,25.0,MODERATE,53.53901267015247,STRONG,0
RISK_ZONE_ISOLATED_121,279,31.55828180183186,P4_LOW,63.78161062071782,19.925117135909534,638_3015,1,12.5,LOW,47.86917959628938,MODERATE,0
RISK_ZONE_ISOLATED_147,280,31.48160011146154,P4_LOW,63.74813783646253,40.32776412528965,643_3027,1,12.5,LOW,47.77682783927811,MODERATE,0
RISK_ZONE_ISOLATED_191,281,31.32878721829882,P4_LOW,63.68143256458395,34.44356218365553,658_3026,1,12.5,LOW,47.776669742792,MODERATE,0
RISK_ZONE_ISOLATED_154,282,31.272285339282853,P4_LOW,63.65676859073066,21.376339054861898,644_2998,1,12.5,LOW,47.81972765262697,MODERATE,0
RISK_ZONE_ISOLATED_61,283,31.13387916700527,P4_LOW,63.59635208293233,34.89202392119644,625_3009,1,12.5,LOW,47.74512234640392,MODERATE,0
RISK_ZONE_ISOLATED_135,284,31.095590672230948,P4_LOW,63.579638542596285,22.32014356501562,641_3013,1,12.5,LOW,47.78898969545918,MODERATE,0
RISK_ZONE_ISOLATED_148,285,30.8196962840613,P4_LOW,63.45920622964324,28.43328291898246,643_3023,1,12.5,LOW,47.7226321528488,MODERATE,0
RISK_ZONE_ISOLATED_115,286,30.411611484232846,P4_LOW,63.28107068781374,520.7854975580337,637_3010,3,37.5,MODERATE,57.13673923284055,STRONG,0
RISK_ZONE_ISOLATED_9,287,30.37771794962806,P4_LOW,63.26627561788249,30.036042415634707,609_3004,1,12.5,LOW,47.64876971797176,MODERATE,0
RISK_ZONE_ISOLATED_39,288,30.184611077603197,P4_LOW,63.181981379788816,33.8792530448961,620_3002,1,12.5,LOW,47.604088533773194,MODERATE,0
RISK_ZONE_ISOLATED_198,289,29.94517243261168,P4_LOW,63.07746258178797,37.22064542347718,659_3011,1,12.5,LOW,47.55432943371436,MODERATE,0
RISK_ZONE_ISOLATED_107,290,29.77945350596244,P4_LOW,63.00512361987987,28.39430623387775,636_3016,1,12.5,LOW,47.563857389202,MODERATE,0
RISK_ZONE_ISOLATED_103,291,29.5731146879388,P4_LOW,62.915053425732594,18.935792949752567,635_3021,1,12.5,LOW,47.56981129635801,MODERATE,0
RISK_ZONE_ISOLATED_230,292,29.52989077025124,P4_LOW,62.89618549436023,46.53126919715441,675_3028,1,12.5,LOW,47.454256002462486,MODERATE,0
RISK_ZONE_ISOLATED_62,293,29.503013259142808,P4_LOW,62.88445303089592,31.8283138284888,625_3014,1,12.5,LOW,47.508050612436165,MODERATE,0
RISK_ZONE_ISOLATED_151,294,29.064048038649133,P4_LOW,62.69283769156003,27.669323414809085,644_3028,1,12.5,LOW,47.45742500086268,MODERATE,0
RISK_ZONE_ISOLATED_233,295,28.837619508463707,P4_LOW,62.59399801674932,41.99800614381911,676_3028,1,12.5,LOW,47.36630659363729,MODERATE,0
RISK_ZONE_ISOLATED_136,296,28.68527491563908,P4_LOW,62.52749716545807,23.705429384297076,642_2997,1,12.5,LOW,47.41524972694376,MODERATE,0
RISK_ZONE_ISOLATED_78,297,28.449801378838576,P4_LOW,62.42470920059856,29.58925238340024,629_3004,1,12.5,LOW,47.3559875091708,MODERATE,0
RISK_ZONE_ISOLATED_90,298,28.380615461784224,P4_LOW,62.39450844127935,318.43732805203,631_3013,2,25.0,MODERATE,51.89059339870266,STRONG,0
RISK_ZONE_ISOLATED_105,299,28.23124749452892,P4_LOW,62.329306934655776,470.0517186854055,635_3002,3,37.5,MODERATE,56.971620226388865,STRONG,0
RISK_ZONE_ISOLATED_236,300,27.994010823382887,P4_LOW,62.22574933345575,20.35458706478471,678_3018,1,12.5,LOW,47.32292402199776,MODERATE,0
RISK_ZONE_ISOLATED_72,301,27.78966263514666,P4_LOW,62.13654808104782,18.382955032693605,628_3004,1,12.5,LOW,47.29952936435227,MODERATE,0
RISK_ZONE_ISOLATED_22,302,27.700721249597937,P4_LOW,62.09772374377172,49.08227201638536,616_3020,1,12.5,LOW,47.1647827428898,MODERATE,0
RISK_ZONE_ISOLATED_139,303,27.56989035380216,P4_LOW,62.04061396531289,55.6267026707487,642_2996,1,12.5,LOW,47.11915630386096,MODERATE,0
RISK_ZONE_ISOLATED_92,304,27.457828249545692,P4_LOW,61.99169706453964,43.368455543722085,632_3009,1,12.5,LOW,47.15011187004767,MODERATE,0
RISK_ZONE_ISOLATED_240,305,26.899524258532807,P4_LOW,61.74798844322745,23985.78891976252,681_3027,1,12.5,LOW,30.686762429280666,MODERATE,0
RISK_ZONE_ISOLATED_101,306,26.65267935873264,P4_LOW,61.64023669655069,30.644000320490495,635_2999,1,12.5,LOW,47.07725351013869,MODERATE,0
RISK_ZONE_ISOLATED_55,307,26.00180665083055,P4_LOW,61.35612034981855,30.13860620179724,623_3012,1,12.5,LOW,46.97981001218554,MODERATE,0
RISK_ZONE_ISOLATED_10,308,25.63171390957129,P4_LOW,61.19456894918051,31.55283226915461,610_3014,2,25.0,MODERATE,52.54267927348966,STRONG,0
RISK_ZONE_ISOLATED_168,309,25.61434193531249,P4_LOW,61.186985804577866,993.3446264051964,649_3005,5,62.5,HIGH,66.22561937639541,STRONG,1
RISK_ZONE_ISOLATED_63,310,25.269308182638586,P4_LOW,61.036373053238265,44.44553385931234,626_3015,1,12.5,LOW,46.811514833679034,MODERATE,0
RISK_ZONE_ISOLATED_20,311,24.86045849516615,P4_LOW,60.85790362571893,359.447683143589,616_3002,2,25.0,MODERATE,51.20890535125588,STRONG,0
RISK_ZONE_ISOLATED_212,312,24.735325537050212,P4_LOW,60.80328108818732,33.712658223686354,662_3020,1,12.5,LOW,46.7722008931455,MODERATE,0
RISK_ZONE_ISOLATED_182,313,23.57089010686715,P4_LOW,60.29498639951397,35.814471223597444,655_3032,1,12.5,LOW,46.58600619814853,MODERATE,0
RISK_ZONE_ISOLATED_162,314,23.556929123065803,P4_LOW,60.28889220679968,43.95093440541954,648_3008,1,12.5,LOW,46.551840416935676,MODERATE,0
RISK_ZONE_ISOLATED_74,315,23.338863619930976,P4_LOW,60.19370312705063,2076.577500613071,630_3010,1,12.5,LOW,40.823920920181365,MODERATE,0
RISK_ZONE_ISOLATED_197,316,23.317767571813214,P4_LOW,60.18449436464758,48.528779752871756,659_3014,1,12.5,LOW,46.49732383238586,MODERATE,0
RISK_ZONE_ISOLATED_205,317,23.220712276580908,P4_LOW,54.9517768424369,41.60415171531403,660_3055,1,12.5,LOW,44.69307858536912,MODERATE,0
RISK_ZONE_ISOLATED_64,318,22.79020532123188,P4_LOW,59.95420500470179,39.54518869079702,626_3004,1,12.5,LOW,46.45203223742303,MODERATE,0
RISK_ZONE_ISOLATED_173,319,22.751757120957773,P4_LOW,59.93742175036084,41.77743407363394,651_3043,1,12.5,LOW,46.43737258957672,MODERATE,0
RISK_ZONE_ISOLATED_238,320,22.47926382881267,P4_LOW,59.818474070217945,13711.917613019965,682_3027,1,12.5,LOW,31.90565362719949,MODERATE,0
RISK_ZONE_ISOLATED_110,321,22.428409559758,P4_LOW,59.79627536843781,49.14513151383683,636_2998,1,12.5,LOW,46.359029241314026,MODERATE,0
RISK_ZONE_ISOLATED_4,322,22.17475755943028,P4_LOW,59.68555221351141,27.854797091590658,606_3019,1,12.5,LOW,46.40414135933675,MODERATE,0
RISK_ZONE_ISOLATED_150,323,22.037882864992746,P4_LOW,59.62580422028395,56.96923881564384,643_3006,1,12.5,LOW,46.26872166750684,MODERATE,0
RISK_ZONE_ISOLATED_186,324,21.612836286043574,P4_LOW,59.44026459059004,32.241667525080295,657_3019,1,12.5,LOW,46.30095222850032,MODERATE,0
RISK_ZONE_ISOLATED_113,325,21.004909345601547,P4_LOW,59.174894758207365,489.29634151223155,637_3001,3,37.5,MODERATE,55.80348433795629,STRONG,0
RISK_ZONE_ISOLATED_57,326,19.611451672644904,P4_LOW,58.56662819769603,57.47667146889485,624_3017,1,12.5,LOW,45.896026002300886,MODERATE,0
RISK_ZONE_ISOLATED_40,327,19.54758275727541,P4_LOW,58.53874839464973,1772.4366851440423,621_3018,2,25.0,MODERATE,46.504296141203696,MODERATE,0
RISK_ZONE_ISOLATED_15,328,19.194817330040607,P4_LOW,58.38476064370776,390.8604569424181,615_3005,2,25.0,MODERATE,50.23458062184247,STRONG,0
RISK_ZONE_ISOLATED_27,329,19.095336159888102,P4_LOW,58.34133552188406,382.2075072413681,617_3003,2,25.0,MODERATE,50.24920443935366,STRONG,0
RISK_ZONE_ISOLATED_59,330,18.99535167418305,P4_LOW,58.2976906947719,782.0093998005228,625_3018,1,12.5,LOW,43.324217241304076,MODERATE,0
RISK_ZONE_ISOLATED_93,331,18.743736317876163,P4_LOW,58.18785656753366,47.7931421650968,632_2999,1,12.5,LOW,45.8013872759697,MODERATE,0
RISK_ZONE_ISOLATED_231,332,18.702055092666715,P4_LOW,58.169662046101045,49.74100211250219,676_3029,1,12.5,LOW,45.78737754466719,MODERATE,0
RISK_ZONE_ISOLATED_31,333,18.414324340691408,P4_LOW,58.044062971041946,391.3765433094514,618_3007,2,25.0,MODERATE,50.11356075670078,STRONG,0
RISK_ZONE_ISOLATED_28,334,18.02774791878205,P4_LOW,57.875316180168376,14475.042341385357,614_3000,2,25.0,MODERATE,36.641137689319635,MODERATE,0
RISK_ZONE_ISOLATED_224,335,17.407051705267452,P4_LOW,57.60437235586416,31.37473888222121,667_3015,1,12.5,LOW,45.661813957712354,MODERATE,0
RISK_ZONE_ISOLATED_187,336,16.93995650714175,P4_LOW,57.40047783139508,44.3439020734962,657_3062,1,12.5,LOW,45.539350909134825,MODERATE,0
RISK_ZONE_ISOLATED_0,337,16.937362157709934,P4_LOW,57.39934535637536,22301.942119748375,608_3003,2,25.0,MODERATE,35.002513970493304,MODERATE,0
RISK_ZONE_ISOLATED_152,338,16.86240469894346,P4_LOW,57.366625226791655,47.060743068669964,644_2997,1,12.5,LOW,45.51683110725762,MODERATE,0
RISK_ZONE_ISOLATED_99,339,16.56279370684762,P4_LOW,57.23584023691332,2074.2903340271137,634_3031,2,25.0,MODERATE,45.41823759821167,MODERATE,0
RISK_ZONE_ISOLATED_58,340,16.349398548315015,P4_LOW,57.1426898372783,1079.2204707668402,624_3017,1,12.5,LOW,42.07441888524089,MODERATE,0
RISK_ZONE_ISOLATED_97,341,16.18252010585414,P4_LOW,57.0698447281737,1158.2932556216276,632_2999,1,12.5,LOW,41.83771100682573,MODERATE,0
RISK_ZONE_ISOLATED_218,342,15.62176866235822,P4_LOW,56.82506775470933,63.99533479120628,663_3052,1,12.5,LOW,45.26102729334674,MODERATE,0
RISK_ZONE_ISOLATED_172,343,15.414886014608296,P4_LOW,56.73476017018879,38.465782683649536,651_3042,1,12.5,LOW,45.32947758516639,MODERATE,0
RISK_ZONE_ISOLATED_175,344,15.280709099169457,P4_LOW,56.6761898006412,2278.7949261698277,652_3044,2,25.0,MODERATE,44.8252043357869,MODERATE,0
RISK_ZONE_ISOLATED_2,345,14.987214228849949,P4_LOW,56.54807459573642,43.772145383742405,606_3016,1,12.5,LOW,45.24325702520249,MODERATE,0
RISK_ZONE_ISOLATED_190,346,14.707849744476007,P4_LOW,56.426127530291225,49.24675678710997,658_3018,1,12.5,LOW,45.17907887962194,MODERATE,0
RISK_ZONE_ISOLATED_50,347,14.2657342748103,P4_LOW,56.23313705680823,24.596237671460987,622_3015,1,12.5,LOW,45.20869462996055,MODERATE,0
RISK_ZONE_ISOLATED_237,348,14.189972263499373,P4_LOW,56.20006572717126,48.87878356840873,681_3022,1,12.5,LOW,45.1014006750237,MODERATE,0
RISK_ZONE_ISOLATED_76,349,13.970713373804422,P4_LOW,56.10435571510229,54.30953791410419,629_3029,1,12.5,LOW,45.046620614773005,MODERATE,0
RISK_ZONE_ISOLATED_153,350,13.323987278166722,P4_LOW,55.8220494309424,54.60495290320294,644_3015,1,12.5,LOW,44.94665708084433,MODERATE,0
RISK_ZONE_ISOLATED_88,351,13.197958186022849,P4_LOW,55.76703571657527,33.118434420415994,631_3008,1,12.5,LOW,45.01186045387185,MODERATE,0
RISK_ZONE_ISOLATED_79,352,12.663448115621527,P4_LOW,55.53371352215811,297.2139531313462,629_3017,2,25.0,MODERATE,49.564647764716916,MODERATE,0
RISK_ZONE_ISOLATED_137,353,12.405472531876075,P4_LOW,55.42110305392063,48.838737948190065,642_2999,1,12.5,LOW,44.82892083663532,MODERATE,0
RISK_ZONE_ISOLATED_3,354,11.62945663899242,P4_LOW,55.08235970546647,32588.901469921046,612_3000,3,37.5,MODERATE,38.81418563315138,MODERATE,0
RISK_ZONE_ISOLATED_1,355,11.598725456619428,P4_LOW,55.06894505286149,30718.209475550375,612_3000,3,37.5,MODERATE,38.94882317941175,MODERATE,0
RISK_ZONE_ISOLATED_127,356,10.766643823538166,P4_LOW,54.70572811212364,1173.7538698545493,640_3015,2,25.0,MODERATE,46.594605538598,MODERATE,0
RISK_ZONE_ISOLATED_188,357,9.832698446636831,P4_LOW,54.298046018050506,31.62882290629477,658_3060,1,12.5,LOW,44.503596089919384,MODERATE,0
RISK_ZONE_ISOLATED_84,358,9.263821426586055,P4_LOW,54.04972210046353,16861.460429273517,634_2998,1,12.5,LOW,29.116662552959923,MODERATE,0
RISK_ZONE_ISOLATED_91,359,9.171506207993966,P4_LOW,54.009425031104605,906.6422475212433,633_3004,3,37.5,MODERATE,52.7083913260772,STRONG,0
RISK_ZONE_ISOLATED_221,360,8.861692792274596,P4_LOW,53.87418652014213,41.19614920425391,664_3015,1,12.5,LOW,44.317527288426916,MODERATE,0
RISK_ZONE_ISOLATED_5,361,8.310494590288156,P4_LOW,53.63357968938642,30175.890475490345,612_3000,3,37.5,MODERATE,38.48960913879595,MODERATE,0
RISK_ZONE_ISOLATED_184,362,8.30939014995795,P4_LOW,53.63309758351842,21.763752441015498,656_3044,1,12.5,LOW,44.30990643096963,MODERATE,0
RISK_ZONE_ISOLATED_70,363,7.87668916304615,P4_LOW,53.44421668232804,20053.756778680305,634_2998,1,12.5,LOW,28.321893209206777,MODERATE,0
RISK_ZONE_ISOLATED_239,364,7.766243173821742,P4_LOW,53.39600524161362,28020.67445941775,676_3015,1,12.5,LOW,27.342007572397275,MODERATE,0
RISK_ZONE_ISOLATED_217,365,7.723645928172058,P4_LOW,53.37741086260847,61.218845425731566,663_3050,1,12.5,LOW,44.06518035262175,MODERATE,0
RISK_ZONE_ISOLATED_159,366,7.043813536550284,P4_LOW,53.08065315076598,1395.2747826977509,647_3023,1,12.5,LOW,39.839773301448965,MODERATE,0
RISK_ZONE_ISOLATED_183,367,5.789381401319119,P4_LOW,52.5330734609768,21.40716145407492,656_3034,2,25.0,MODERATE,49.55131211583661,MODERATE,0
RISK_ZONE_ISOLATED_73,368,4.445843552025463,P4_LOW,51.94659770188708,720.6105705234099,628_3004,1,12.5,LOW,41.28696073926842,MODERATE,0
RISK_ZONE_ISOLATED_71,369,3.9351708297431274,P4_LOW,51.72368089116648,370.995988634957,628_3015,2,25.0,MODERATE,47.97180901302223,MODERATE,0
RISK_ZONE_ISOLATED_123,370,3.05356240982424,P4_LOW,51.33884471586733,40.53742164401664,638_3005,1,12.5,LOW,43.43275001742742,MODERATE,0
RISK_ZONE_ISOLATED_196,371,2.429618535800953,P4_LOW,51.066483235809606,2137.6021179251798,660_3024,1,12.5,LOW,37.50857656461377,MODERATE,0
RISK_ZONE_ISOLATED_126,372,2.1918418825871098,P4_LOW,50.96268992380078,43.058384168444846,639_2997,1,12.5,LOW,43.29117849226459,MODERATE,0
RISK_ZONE_ISOLATED_49,373,0.2822219314890007,P4_LOW,50.12911027363913,6477.632373608312,622_3000,1,12.5,LOW,31.882786869084853,MODERATE,0
RISK_ZONE_ISOLATED_56,374,0.0,P4_LOW,50.00591588682762,612.5175644996702,623_3025,1,12.5,LOW,40.944386738163544,MODERATE,0
