cell_id,label,elevation_m,slope_deg,aspect_deg,elevation_std_m,aspect_sin,aspect_cos,terrain_imputed,precip_mm,rain_24h_mm,rain_72h_mm,rain_7d_mm,swvl1,swvl2,environment_time,environment_latitude,environment_longitude
3_1656,0,4376.0,10.724231719970703,259.6951599121094,4.597369194030762,-0.9838699300218868,-0.1788853286290612,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
4_988,0,4950.0,35.91403579711914,280.7843017578125,32.235103607177734,-0.9823385537179964,0.1871121745884942,1,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
5_1571,0,4778.0,20.91554832458496,102.80426025390624,9.202791213989258,0.9751328782699789,-0.221621004683461,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
10_680,0,2343.0,52.60748291015625,221.3255157470703,33.377010345458984,-0.6603361658128766,-0.7509701379679149,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
12_491,0,2666.0,21.879323959350582,207.6459808349609,9.635326385498049,-0.4640070792593549,-0.8858314909717325,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
13_1255,0,5413.0,33.99567413330078,295.2777099609375,15.637877464294434,-0.9042487382245789,0.4270061116884124,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
15_652,0,1600.0,36.59194946289063,152.850341796875,18.1597843170166,0.456316282718452,-0.8898176499294751,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
15_1456,0,5109.0,10.597708702087402,84.80557250976562,4.570436477661133,0.9958932087075624,0.090535721404071,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
16_317,0,2950.0,12.974687576293944,287.10272216796875,6.026689529418945,-0.9557790436303166,0.2940857353853079,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
17_355,0,2721.0,45.81885147094727,20.224853515625,23.90619468688965,0.345705261947459,0.9383431525096982,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
20_1290,0,5332.0,33.64849090576172,165.25640869140625,16.88815689086914,0.2544937798501784,-0.9670744107965884,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
20_1453,0,4975.0,3.876335859298706,0.0,1.9436506032943728,0.0,1.0,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
23_244,0,2099.0,13.536701202392578,129.28939819335938,5.981452941894531,0.7739573950153897,-0.633237673153605,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
27_1200,0,5434.0,25.375341415405277,270.0,35.3162841796875,-1.0,-1.8369701987210294e-16,1,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
29_729,0,1869.0,33.82723617553711,343.85565185546875,17.126977920532227,-0.2780582335327524,0.9605642189695832,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
31_874,0,3754.0,18.73767471313477,267.1376037597656,8.46926212310791,-0.998752346709706,-0.0499374603064196,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
31_1025,0,5151.0,9.614384651184082,180.0,4.175176620483398,1.2246467991473532e-16,-1.0,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
32_1418,0,5801.0,26.810009002685547,320.4403381347656,12.600215911865234,-0.6368813648651844,0.7709618194745184,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
33_13,0,403.0,29.60394096374512,296.5650634765625,12.95099925994873,-0.8944270949981173,0.4472137875035034,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
33_708,0,2977.0,34.020790100097656,17.52557373046875,16.865480422973633,0.3011314570902598,0.9535826369805068,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
39_194,0,1574.0,9.614384651184082,90.0,4.499657154083252,1.0,6.123233995736766e-17,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
40_15,0,392.0,23.406394958496094,120.5792236328125,10.13001823425293,0.8609265569794068,-0.5087292634472528,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
41_966,0,3881.0,38.31543731689453,120.9637451171875,19.81371688842773,0.8574930282141505,-0.5144955845914774,1,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
44_642,0,1585.0,24.988758087158203,340.906494140625,10.629565238952637,-0.3271107924594602,0.944985994317664,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
44_777,0,3463.0,44.49834060668945,324.11785888671875,20.48847961425781,-0.5861198412133811,0.8102243712305875,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
44_843,0,4407.0,29.025177001953125,211.2637481689453,12.062337875366213,-0.5189783800234574,-0.854787365997081,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
44_1523,0,4416.0,0.9704723954200744,270.0,0.6849349141120911,-1.0,-1.8369701987210294e-16,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
47_1039,0,5124.0,7.952031135559082,194.0362548828125,3.0594115257263184,-0.2425358183152425,-0.970142451825584,1,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
51_586,0,3022.0,48.66741180419922,123.45330810546876,39.660911560058594,0.8343353336365625,-0.5512572457986977,1,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
51_1520,0,4428.0,1.9403883218765257,0.0,0.916245698928833,0.0,1.0,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
52_235,0,1826.0,21.450366973876957,97.431396484375,9.03627872467041,0.9916004371164366,-0.1293389852692984,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
53_566,0,2572.0,13.27562141418457,201.0375213623047,5.933790683746338,-0.3589792476962086,-0.9333455414386808,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
53_801,0,3772.0,34.652565002441406,306.0273742675781,16.815629959106445,-0.8087360752441175,0.5881717101312687,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
59_1544,0,4397.0,2.169212579727173,63.4349365234375,0.916245698928833,0.8944270949981175,0.4472137875035032,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
61_1203,0,6076.0,21.00910186767578,318.57635498046875,9.46468448638916,-0.6616213674201266,0.7498380933062296,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
62_218,0,1455.0,32.99371337890625,187.4958648681641,15.725264549255373,-0.1304546376532371,-0.9914542790843976,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
62_993,0,3699.0,7.351002693176269,293.1986083984375,3.9440531730651855,-0.9191449070567108,0.3939195854888538,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
62_1076,0,5002.0,17.274070739746094,240.6422576904297,6.646265029907227,-0.8715756332435292,-0.4902610687543333,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
67_1132,0,5475.0,10.029293060302734,286.6992492675781,4.4081854820251465,-0.9578262599768824,0.2873479697138953,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
69_27,0,1113.0,18.650480270385746,107.52557373046876,7.733205318450928,0.9535826369805068,-0.3011314570902597,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
70_593,0,2955.0,16.300086975097656,79.99200439453125,7.350149154663086,0.9847835108822888,0.1737856055441683,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
80_1256,0,6223.0,53.72871780395508,34.875335693359375,33.212371826171875,0.5717927669124441,0.8203980934318481,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
83_532,0,2095.0,32.385841369628906,325.8855285644531,15.84648609161377,-0.5608481233531262,0.8279187052671757,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
84_1435,0,4667.0,0.9704723954200744,90.0,0.8164966106414795,1.0,6.123233995736766e-17,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
85_1002,0,5031.0,46.57422256469727,41.0994873046875,27.184555053710938,0.6573685027158078,0.7535692746106206,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
87_1024,0,4334.0,49.31068420410156,257.38067626953125,28.394052505493164,-0.9758431348537184,-0.2184723693258889,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
92_891,0,5138.0,27.717409133911133,110.77224731445312,11.79244327545166,0.9349975719223206,-0.3546541138903719,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
93_93,0,1232.0,32.22797393798828,6.170166015625,14.392212867736816,0.107481685432569,0.9942070645980012,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
93_428,0,2680.0,18.024797439575195,141.34017944335938,9.741092681884766,0.6246952152225709,-0.7808686753084835,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
94_580,0,2001.0,29.383731842041016,158.8387451171875,14.476886749267578,0.3609940222497763,-0.9325681293610284,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
96_631,0,2909.0,41.16909790039063,248.4046936035156,20.928449630737305,-0.9298066391030332,-0.3680483852429214,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
97_1012,0,4407.0,14.821044921875,230.1944274902344,6.218252658843994,-0.7682212637591816,-0.6401844186703125,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
101_401,0,2652.0,31.61968231201172,172.09283447265625,15.993053436279297,0.1375684201008287,-0.990492266396342,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
102_554,0,2222.0,34.095909118652344,328.298583984375,16.14134979248047,-0.5254926779723359,0.8507981225869407,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
102_1442,0,4764.0,7.030324935913086,254.0546112060547,3.3035707473754883,-0.961523981717268,-0.2747210086297932,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
104_1297,0,5265.0,20.971752166748047,225.0,9.46468448638916,-0.7071067811865475,-0.7071067811865477,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
105_74,0,1484.0,22.41640281677246,289.17901611328125,11.053182601928713,-0.9444967503344815,0.3285207582598149,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
107_1391,0,5274.0,8.235328674316406,69.44393920898438,3.265986442565918,0.936329082143223,0.3511236960571441,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
110_97,0,1109.0,10.72423267364502,63.4349365234375,5.333333492279053,0.8944270949981175,0.4472137875035032,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
110_951,0,5248.0,22.19342422485352,175.236328125,10.321976661682127,0.0830460048489429,-0.9965457144951402,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
111_1425,0,4982.0,23.97199821472168,17.744659423828125,11.096657752990724,0.304775524283516,0.952424212101786,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
112_1345,0,6215.0,58.49972534179688,355.2363586425781,58.11037826538086,-0.0830454740565766,0.9965457587279766,1,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
114_1106,0,5332.0,34.87635803222656,244.0577087402344,16.642946243286133,-0.899235121043572,-0.4374656524594273,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
118_1383,0,5697.0,41.48539352416992,106.69921875,21.008522033691406,0.9578264130275328,-0.2873474595447294,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
122_433,0,3351.0,13.471976280212402,135.0,5.557777404785156,0.7071067811865476,-0.7071067811865475,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
125_958,0,5229.0,28.331172943115234,223.7269744873047,20.94112205505371,-0.6912227028163663,-0.7226418027703886,1,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
126_1544,0,4369.0,0.9704723954200744,90.0,0.566557765007019,1.0,6.123233995736766e-17,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
130_1126,0,5314.0,52.71131134033203,96.66665649414062,31.60090446472168,0.993238378353536,-0.1160927377816453,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
132_516,0,3017.0,36.65605926513672,258.17852783203125,17.9119930267334,-0.9787906830786898,-0.2048628778435758,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
134_1295,0,5748.0,39.07185745239258,203.35557556152344,21.12981605529785,-0.3964361877839183,-0.918062279486176,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
138_675,0,3653.0,40.11621856689453,120.17352294921876,19.756542205810547,0.86450716107257,-0.5026205014265192,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
140_27,0,655.0,32.41354751586914,136.0809326171875,14.843213081359863,0.6936415810776223,-0.7203203155542236,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
141_1564,0,4372.0,3.495080947875977,213.6900787353516,1.369869828224182,-0.5547003590079079,-0.8320501858160348,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
142_942,0,5707.0,24.637191772460938,184.2364044189453,8.55212688446045,-0.0738718529552626,-0.9972677420537356,1,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
149_687,0,3819.0,9.12953281402588,161.5650634765625,4.966554641723633,0.3162275623663065,-0.948683365934,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
150_686,0,3892.0,35.002872467041016,302.1522827148437,17.416467666625977,-0.8466366646295563,0.5321713615978787,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
150_1110,0,5406.0,26.99041748046875,176.1859130859375,12.40768337249756,0.0665192208886102,-0.9977851438322642,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
154_105,0,1724.0,6.830390453338623,225.0,2.024540662765503,-0.7071067811865475,-0.7071067811865477,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
156_103,0,1725.0,10.029293060302734,163.30078125,5.166368007659912,0.2873474595447296,-0.9578264130275328,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
156_878,0,4552.0,8.615472793579102,153.4349365234375,4.139541149139404,0.4472137875035032,-0.8944270949981175,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
158_1490,0,4535.0,3.9952552318573,345.9637451171875,1.699673056602478,-0.2425358183152429,0.970142451825584,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
159_757,0,4421.0,23.45430564880371,218.65982055664065,11.12998390197754,-0.6246952152225708,-0.7808686753084836,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
160_1535,0,4370.0,2.743075370788574,315.0,1.227262258529663,-0.7071067811865477,0.7071067811865474,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
162_836,0,5433.0,19.906658172607425,259.2156982421875,8.547616004943848,-0.9823385537179964,-0.1871121745884937,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
163_823,0,5191.0,7.030324935913086,195.9454040527344,3.265986442565918,-0.2747212646991093,-0.9615239085546036,0,0.032693148,5.673038773238659,33.39506559818983,44.09099395945668,0.41352844,0.41744995,2025-09-30 23:00:00,27.50000000000096,88.49999999999926
