cell_id,label,elevation_m,slope_deg,aspect_deg,elevation_std_m,aspect_sin,aspect_cos,terrain_imputed,road_distance_m,settlement_distance_m,amenity_distance_m,road_density_500m_km_per_km2,settlements_within_1km,amenities_within_1km,near_road_250m,near_settlement_1km,near_amenity_1km,osm_context_available
334_359,1,444.0,29.294816970825195,208.8865966796875,14.06949234008789,-0.4830775708040998,-0.8755775582928162,0,23.112150807503248,1811.9905104694408,3185.613685337242,37.47502772967883,0,0,1,0,0,1
334_406,1,1427.0,30.78569602966309,75.17352294921875,14.197026252746582,0.9667052409008196,0.2558925110566706,0,14.226351127229794,2939.2013934224724,482.76977726620646,29.31545916992997,0,1,1,0,1,1
334_536,1,1290.0,39.43379974365234,122.38067626953124,18.97431755065918,0.8445085918816307,-0.5355420041771749,0,45.1558960880764,1589.218579390118,335.03889644409,16.549222013474342,0,1,1,0,1,1
334_764,0,4752.0,45.85759735107422,279.4623413085937,18.36361122131348,-0.9863938690267596,0.164399316137323,1,1326.3192214413343,5740.988556860358,7219.7785480090815,0.0,0,0,0,0,0,1
335_896,0,4946.0,17.817691802978516,251.5650634765625,9.639328956604004,-0.948683365934,-0.3162275623663061,1,5314.998926052414,5320.593005066754,16317.533158730794,0.0,0,0,0,0,0,1
336_399,1,1503.0,14.994051933288574,161.5650634765625,6.854754447937012,0.3162275623663065,-0.948683365934,0,29.165875547314062,2449.8281094025137,347.8569762735812,18.057819467385,0,1,1,0,1,1
337_398,1,1508.0,23.01782417297364,246.50143432617188,10.443262100219728,-0.917070056268016,-0.3987261113804538,0,55.65190333594312,2322.135143645952,488.8418119160991,21.54110784808246,0,1,1,0,1,1
337_820,0,5826.0,28.4254093170166,339.8637084960937,16.160865783691406,-0.3442544537603906,0.9388763875325308,1,4376.844399301322,4953.068383577777,10204.878879361944,0.0,0,0,0,0,0,1
338_294,0,1316.0,31.21787643432617,296.5650634765625,13.704103469848633,-0.8944270949981173,0.4472137875035034,0,1.9374739461222648,4251.51086850845,1982.965440560761,17.598737655857068,0,0,1,0,0,1
338_466,1,1255.0,37.985389709472656,176.26861572265625,19.14531707763672,0.0650789157787034,-0.9978801204158084,0,35.16719264382417,2559.7927526643166,3815.272033166519,17.3381501099437,0,0,1,0,0,1
338_513,1,1156.0,19.906658172607425,10.7843017578125,8.730534553527832,0.187112174588494,0.9823385537179964,0,25.35586095387284,2244.781445909993,2343.796243222273,11.573969868077286,0,0,1,0,0,1
338_924,0,5296.0,26.73207664489746,70.34616088867188,14.586873054504396,0.9417418232294096,0.336336644421252,1,7413.052159394055,7469.496465875832,17885.132353458324,0.0,0,0,0,0,0,1
338_1072,0,5222.0,48.49283218383789,102.99459838867188,44.99977493286133,0.9743912679188164,-0.2248591937270115,1,2558.616999418618,12946.1596958652,15556.935728756423,0.0,0,0,0,0,0,1
338_1406,0,4883.0,16.169965744018555,276.7098388671875,6.531972885131836,-0.993150600123152,0.1168412832650475,0,48.4428248621729,14296.2115481816,1062.12014891706,20.50062216553298,0,0,1,0,0,1
338_1654,0,4456.0,10.383092880249023,236.3099365234375,4.594682693481445,-0.8320503335416463,-0.5547001374195207,0,252.9759395837743,2818.6840695862143,25848.610890846325,5.935603387933709,0,0,0,0,0,1
339_465,1,1205.0,26.951923370361328,178.0908203125,13.199326515197754,0.0333153056494118,-0.9994448911318152,0,6.6917559904870725,2650.796494980321,3755.1104036224874,18.86025358736885,0,0,1,0,0,1
339_466,1,1254.0,28.88868904113769,162.12127685546875,13.422846794128418,0.3070032209083825,-0.951708475507011,0,7.444059171739043,2659.239144977221,3720.780573067757,19.947416551003656,0,0,1,0,0,1
339_467,1,1308.0,33.869510650634766,132.95458984375,15.98610496520996,0.7318939942612899,-0.6814185066200176,0,14.847126264494998,2671.401056104906,3688.842908344433,15.807743173400723,0,0,1,0,0,1
339_490,1,1625.0,31.028308868408203,80.27239990234375,14.639705657958984,0.985622191273833,0.1689641857571235,0,19.2688231696159,3593.244522254866,3699.28403633846,31.077744123015176,0,0,1,0,0,1
339_491,1,1621.0,39.97866821289063,81.86990356445312,20.7459659576416,0.9899495082698764,0.1414212539763022,0,0.4243567856176141,3586.336839580078,3732.0311240708,31.077744123015176,0,0,1,0,0,1
340_465,1,1190.0,21.45036697387696,187.4314117431641,9.885767936706545,-0.1293392493484638,-0.9916004026713462,0,2.254506405696139,2750.588291872554,3661.797581687125,19.947416551003656,0,0,1,0,0,1
341_486,1,1559.0,35.28396987915039,47.91082763671875,16.786237716674805,0.7421025235477977,0.6702863899438735,0,9.455825871116724,3452.163940579405,3398.1026228061296,41.54435144477494,0,0,1,0,0,1
342_465,1,1184.0,18.474489212036133,149.534423828125,8.26565170288086,0.5070205967118375,-0.8619339385996888,0,50.492067823637214,2950.214185200663,3476.2877183802498,13.06288471931503,0,0,1,0,0,1
342_468,1,1282.0,22.467409133911133,145.00796508789062,9.78787326812744,0.5734625547419887,-0.819231773253938,0,31.49392567914973,2982.994477986322,3372.630737204287,15.021108992923144,0,0,1,0,0,1
343_359,1,500.0,37.85405349731445,163.53997802734375,20.162918090820312,0.2833462608719131,-0.9590176726473324,0,56.93925398378025,1585.9836340519062,3049.782677946552,3.702454973846423,0,0,1,0,0,1
345_474,1,1601.0,33.64849090576172,165.25640869140625,16.759740829467773,0.2544937798501784,-0.9670744107965884,0,15.937009368482006,3418.227957689703,2942.530173889505,17.037506686109182,0,0,1,0,0,1
346_836,0,5561.0,36.48452377319336,290.0952453613281,17.688695907592773,-0.939122767151518,0.3435817635115046,1,5685.7518914000575,5849.5716840983805,11973.34516512754,0.0,0,0,0,0,0,1
348_1302,0,5691.0,7.536587238311768,50.194427490234375,3.6345393657684326,0.7682212637591818,0.6401844186703123,0,4575.588835608083,22871.34334821357,9388.512236734454,0.0,0,0,0,0,0,1
350_510,1,1141.0,31.415102005004883,3.179840087890625,14.483707427978516,0.0554701933295426,0.9984603435550072,0,10.093901559936135,3008.589384296302,3178.933745968769,25.66136640267164,0,0,1,0,0,1
350_606,1,1655.0,36.33291244506836,218.45372009277344,18.142099380493164,-0.621882292254172,-0.7831107294506292,0,22.746121335133783,1070.370317093838,809.2596909122921,24.02824822135428,0,1,1,0,1,1
351_413,1,1123.0,35.46869659423828,251.995849609375,16.158933639526367,-0.951034129232584,-0.3090858861786167,0,1.3235736252890953,2386.018318117526,2124.3234464543843,24.38230957857459,0,0,1,0,0,1
351_482,1,1541.0,23.099565505981445,6.8427734375,10.414851188659668,0.1191452210493858,0.9928768384352076,0,24.099046512930503,2621.845902352252,2339.3929929753085,39.49403599887261,0,0,1,0,0,1
351_510,1,1140.0,29.90739250183105,346.3730163574219,13.333333015441896,-0.2355998353536071,0.9718501518142358,0,21.76127769218716,2926.6766787075585,3240.535007206897,26.443136754452148,0,0,1,0,0,1
353_512,1,1120.0,28.176877975463867,18.4349365234375,12.899420738220217,0.3162275623663064,0.948683365934,0,0.8020729254958245,2893.7692442384828,3130.4244659643878,25.574152547891657,0,0,1,0,0,1
355_106,0,688.0,27.11807632446289,34.2156982421875,12.454360961914062,0.5623099652608955,0.8269265402490662,0,333.95377212708985,3417.758842471707,2454.956305971811,7.173833735070161,0,0,0,0,0,1
355_852,0,5504.0,30.53947830200196,309.17364501953125,16.13071632385254,-0.7752351282981427,0.6316727759311479,1,6420.155574983731,6525.519028886445,13759.448969494331,0.0,0,0,0,0,0,1
356_608,0,1819.0,35.89168930053711,159.4439697265625,17.316944122314453,0.3511231973380584,-0.9363292691628832,0,74.84117454537105,503.0322780658358,670.3724184105398,21.59688804389225,1,2,1,1,1,1
358_530,1,1105.0,17.72465705871582,212.00540161132807,8.157402038574219,-0.5299992123778435,-0.8479981337708624,0,33.060455862129686,1571.3660034314053,1269.7807633608566,18.57571832566877,0,0,1,0,0,1
358_1363,0,5324.0,12.239652633666992,38.65982055664063,5.237565517425537,0.6246952152225709,0.7808686753084835,0,814.4511201335472,18674.63600319429,3730.336840655169,0.0,0,0,0,0,0,1
360_264,0,1948.0,16.505674362182617,300.9637451171875,7.583282947540283,-0.8574930282141506,0.5144955845914773,0,35.412154683673485,1013.1833848288404,790.4400362252779,13.311951206580163,0,9,1,0,1,1
360_519,0,690.0,20.61224365234375,82.23483276367188,9.386094093322754,0.9908301651722764,0.1351132257948094,0,56.30464747002164,2483.9879317431773,2276.66695979639,24.785201809789815,0,0,1,0,0,1
360_1070,0,5160.0,32.33029556274414,164.47589111328125,15.95827865600586,0.2676438283025561,-0.9635179194864784,0,410.9538766809495,15147.35128752972,17760.86226764573,15.48600221355777,0,0,0,0,0,1
363_189,0,1389.0,33.45045852661133,270.0,16.027753829956055,-1.0,-1.8369701987210292e-16,0,307.69952362698353,2081.9159831864195,1808.9472764981872,2.1758873385373145,0,0,0,0,0,1
363_966,0,5253.0,27.00322723388672,201.4477386474609,19.109516143798828,-0.3656524101164226,-0.9307514786322132,1,10137.943590288953,12328.315163407182,19844.62457863413,0.0,0,0,0,0,0,1
364_545,0,1525.0,25.71140480041504,140.7105712890625,11.962905883789062,0.6332380853881592,-0.7739570577324936,0,56.82337768044349,270.9515231921491,159.33049294353933,44.57048088899043,1,7,1,1,1,1
367_468,1,1582.0,43.7963981628418,147.99459838867188,22.131479263305664,0.5299992123778438,-0.8479981337708623,0,315.61536951341856,2617.17719822741,1237.3425483289643,2.21416990018516,0,0,0,0,0,1
368_367,1,417.0,38.29621124267578,144.60519409179688,18.85618019104004,0.5792072753644186,-0.8151803065364904,0,1.3483442551632283,1420.7400494446326,1037.7349392086762,7.875230376918611,0,0,1,0,0,1
368_829,0,5762.0,25.218955993652344,37.694244384765625,13.572848320007324,0.6114475551864709,0.7912849595793463,1,7604.56767375489,7992.483521419737,13151.576196537522,0.0,0,0,0,0,0,1
369_539,1,1049.0,34.004051208496094,128.88449096679688,16.56636619567871,0.7784130993727741,-0.627752376916943,0,5.01116726107598,997.5850938329384,852.0448492139858,20.52141614890428,1,4,1,1,1,1
370_476,0,1819.0,15.277241706848145,262.875,5.858411312103272,-0.992277912105967,-0.1240344514504853,0,706.8590593917738,1764.7496207137624,472.097796749211,0.0,0,2,0,0,1,1
372_119,0,898.0,25.38948440551757,214.8245086669922,11.519172668457031,-0.5710647677285718,-0.8209050073297838,0,511.47731422839024,2957.801518673399,1552.6843960583003,0.0,0,0,0,0,0,1
372_368,1,382.0,45.88079833984375,137.66299438476562,23.827051162719727,0.6734900785114859,-0.739196262265031,0,4.835493542893026,1008.4642956300604,662.5941447706144,10.16332115533491,0,1,1,0,1,1
373_448,1,1120.0,33.485069274902344,13.32452392578125,15.483165740966797,0.2304662592867254,0.973080316998748,0,16.15132043084273,4299.980448247196,2975.1546479859026,30.26678000141425,0,0,1,0,0,1
373_717,0,2562.0,35.28396987915039,101.04095458984376,21.13187599182129,0.9814905438620444,-0.1915106062582134,1,4776.354771589407,9848.943543228044,8115.689753101979,0.0,0,0,0,0,0,1
376_613,1,1499.0,28.14106559753418,190.95407104492188,12.810103416442873,-0.1900220505284087,-0.9817798227265516,0,43.727559709577626,1673.6941614834402,1912.112855314731,12.118524493474906,0,0,1,0,0,1
376_614,1,1564.0,35.67402267456055,160.7099609375,17.326921463012695,0.33035030683285,-0.9438583976293488,0,46.59307870068042,1716.6896796626484,1904.9642298167923,26.304271969226,0,0,1,0,0,1
377_494,1,1623.0,28.94569396972656,62.65011596679688,13.589211463928224,0.8882175769786644,0.4594230468164939,0,4.354311323539453,241.71978902171185,1593.2980769865287,17.863158768926372,1,0,1,1,0,1
377_504,1,1466.0,22.753360748291016,316.6365661621094,9.78787326812744,-0.6866236710113057,0.7270130221715139,0,22.63676624218927,1123.603915332676,2583.048210424045,16.687218472496387,0,0,1,0,0,1
379_464,1,1258.0,36.70574569702149,158.68206787109375,17.218278884887695,0.3635428084517617,-0.9315774935146328,0,0.898212235818056,2928.12382708564,1437.0097668656065,26.10716684999783,0,0,1,0,0,1
381_395,1,742.0,20.45828437805176,219.47247314453125,9.660918235778809,-0.6357074319969486,-0.7719300880933746,0,4.734746767876185,1583.3985335047691,1469.5300674674631,16.306340157710718,0,0,1,0,0,1
381_468,1,1541.0,35.77946853637695,156.44775390625,17.155784606933594,0.3995851392587959,-0.9166960873067632,0,11.625041593857588,2573.554869122816,1158.272414296075,25.28613929000188,0,0,1,0,0,1
382_638,0,2189.0,20.38071250915528,136.84759521484375,9.393982887268066,0.6839413205249943,-0.7295370244741023,0,691.5168825394677,3826.400545552382,3408.461088538456,0.0,0,0,0,0,0,1
383_922,0,4927.0,11.174756050109863,120.9637451171875,5.711154460906982,0.8574930282141505,-0.5144955845914774,1,10766.410779975757,10763.876784834045,17202.890039165293,0.0,0,0,0,0,0,1
384_469,1,1548.0,26.323421478271484,141.95294189453125,12.896549224853516,0.6163084757108782,-0.7875048334879817,0,29.794149009726148,2568.0866982583148,1275.5074204406187,24.77447091397433,0,0,1,0,0,1
384_549,0,1094.0,39.26593780517578,145.98065185546875,20.278308868408203,0.5594728283067664,-0.8288486920942975,0,577.5497384987744,1306.0937124853026,1195.3784669924817,0.0,0,0,0,0,0,1
384_1393,0,4978.0,4.936678409576416,258.6900634765625,2.165954351425171,-0.9805806618302796,-0.1961162044413742,0,160.93313748918018,15567.953618736068,4434.769367149174,8.161943226390198,0,0,1,0,0,1
386_469,1,1445.0,26.323421478271484,141.95294189453125,11.982497215270996,0.6163084757108782,-0.7875048334879817,0,11.050694381020548,2377.069397055141,1428.2363080290727,26.57878579475907,0,0,1,0,0,1
386_471,1,1512.0,32.52389907836914,129.61068725585938,14.91043186187744,0.7703943320761635,-0.6375677008011948,0,19.56294126388683,2374.0818582411025,1315.9361775602404,26.57878579475907,0,0,1,0,0,1
386_685,0,2489.0,35.94379425048828,217.4053649902344,32.70049285888672,-0.607450223458886,-0.7943577443568794,1,1705.1226526705443,8260.889141316598,6843.881729940536,0.0,0,0,0,0,0,1
388_927,0,4333.0,50.21036911010742,73.61044311523438,43.216121673583984,0.9593654200633268,0.282166601118411,1,11452.525938447328,11452.613273778046,16796.18544345739,0.0,0,0,0,0,0,1
391_315,0,1590.0,9.12953281402588,341.5650634765625,4.944132328033447,-0.3162275623663062,0.948683365934,0,118.69551285910764,5338.414608216437,2671.1881189821847,24.77901739593359,0,0,1,0,0,1
391_522,1,647.0,44.39583587646485,52.73358154296875,23.599016189575195,0.7958285191506569,0.6055220624440306,0,42.30318058507133,1485.6722585007349,1155.154351984958,6.187112835201039,0,0,1,0,0,1
393_437,1,1260.0,34.294551849365234,194.38140869140625,16.088489532470703,-0.2483755886529032,-0.9686638049196036,0,4.487201969963128,3731.632313639536,3173.76036240694,42.50084734257925,0,0,1,0,0,1
394_671,0,1824.0,50.985652923583984,226.66835021972656,28.378395080566406,-0.7273938054704209,-0.6862202647570672,0,485.4210172173361,7284.463387329423,5425.403873436961,0.4886144647062964,0,0,0,0,0,1
394_1262,0,5104.0,12.454672813415527,94.398681640625,5.356431484222412,0.997054517245705,-0.0766960862100149,0,3896.620844550464,23931.525836678666,14412.97497844422,0.0,0,0,0,0,0,1
394_1503,0,4657.0,1.9403883218765257,180.0,0.9428090453147888,1.2246467991473532e-16,-1.0,0,98.3489984457154,4524.966216617732,12040.730173039552,9.092955539151264,0,0,1,0,0,1
395_1491,0,4664.0,1.372323989868164,315.0,0.9428090453147888,-0.7071067811865477,0.7071067811865474,0,1012.389140877042,5707.741525620127,11032.652349261694,0.0,0,0,0,0,0,1
396_198,0,2388.0,8.87646484375,192.52880859375,3.858612298965454,-0.2169304728901604,-0.9761870568347296,0,627.0241710443962,2135.39504861868,1392.4667456407913,0.0,0,0,0,0,0,1
396_1282,0,5071.0,48.9297103881836,211.1088256835937,9.309493064880373,-0.5166652197543369,-0.8561875090750873,1,3659.259350254268,24203.26342058327,12670.320993560928,0.0,0,0,0,0,0,1
396_1560,0,4513.0,5.212227821350098,111.8013916015625,2.309401035308838,0.9284768068142416,-0.3713903865315168,0,256.6103691125677,397.0672888599566,17384.125973909693,9.972254067814324,1,0,0,1,0,1
397_969,0,4076.0,37.53433227539063,75.9637451171875,34.81508255004883,0.970142451825584,0.2425358183152424,1,10148.1029279397,14780.56256555891,16562.98443852868,0.0,0,0,0,0,0,1
398_366,1,339.0,34.45011520385742,200.2248687744141,17.619434356689453,-0.3457055118433441,-0.9383430604427848,0,24.722227906264116,1069.2779015196206,619.9924641089744,11.373233716346906,0,5,1,0,1,1
398_393,0,460.0,27.295150756835938,293.1986083984375,12.719188690185549,-0.9191449070567108,0.3939195854888538,0,74.91250224161038,2503.5070171490675,712.7817115767574,31.18148703069433,0,2,1,0,1,1
398_514,1,636.0,41.9578857421875,42.709381103515625,21.978666305541992,0.6782799891847915,0.7348035494412634,0,32.281713244291346,2470.176399870026,2157.8387568828784,38.27296228517469,0,0,1,0,0,1
398_612,0,1977.0,31.7258415222168,170.53765869140625,14.552586555480955,0.1643993161373233,-0.9863938690267596,0,217.74125290093488,3335.8353505966925,934.2499987084096,16.019255289606637,0,1,1,0,1,1
398_636,0,1768.0,23.01782417297364,156.50146484375,10.614456176757812,0.3987256229193391,-0.9170702686422588,0,125.68039350184657,4773.393113213152,3227.2593410997483,24.871811135706693,0,0,1,0,0,1
398_724,0,3207.0,20.612245559692383,144.162353515625,25.480249404907227,0.5854904623015528,-0.8106792945141217,1,4250.442737300001,11875.244791332572,8994.069987350522,0.0,0,0,0,0,0,1
399_176,0,2030.0,36.6418342590332,149.931396484375,17.38098907470703,0.5010365831113972,-0.8654261045196499,0,203.28696490386795,1746.6446526746934,576.9695906706238,14.583134651492085,0,1,1,0,1,1
399_549,1,773.0,38.75123977661133,7.274993896484375,18.82669448852539,0.1266316952541596,0.9919498040511212,0,31.79977178872624,1674.0246701337858,1579.271326405023,10.512092443759112,0,0,1,0,0,1
400_148,0,1566.0,29.126808166503903,160.46331787109375,13.787630081176758,0.3344102924173429,-0.9424275867807284,0,13.633650216239012,3784.2394948428087,2227.028843610483,19.77587140968697,0,0,1,0,0,1
404_506,1,579.0,14.762840270996094,45.0,7.023768901824951,0.7071067811865476,0.7071067811865476,0,2.679978238803153,3196.3427969350246,1519.046147449659,17.915077331241875,0,0,1,0,0,1
405_401,1,639.0,27.717409133911133,271.8476257324219,12.147244453430176,-0.9994801056364456,0.0322415638106984,0,21.21331825462949,2878.8440335824403,743.5314459371102,38.27024859546902,0,2,1,0,1,1
406_394,0,779.0,27.30772590637207,311.00909423828125,11.747340202331545,-0.7546054381399688,0.6561788115518403,0,14.566313218700712,2755.697452848734,1281.0509695200144,30.748715380150657,0,0,1,0,0,1
406_456,0,908.0,21.304685592651367,325.6196594238281,9.944289207458496,-0.564683855847542,0.8253073021276089,0,38.370841272985146,1483.2063363177958,1496.7873410641853,41.63944532700086,0,0,1,0,0,1
406_513,1,555.0,34.90015411376953,240.9454040527344,17.222579956054688,-0.8741573452168387,-0.4856428068070694,0,17.634878916665443,2971.012803704359,1902.630754716325,29.83825151390566,0,0,1,0,0,1
407_527,1,1277.0,39.5526008605957,154.48614501953125,20.22649574279785,0.430729342904092,-0.9024811539092708,0,1.8770900019003964,2138.927547180789,1076.7845398385837,18.11867184981425,0,0,1,0,0,1
407_1330,0,5398.0,18.54073905944824,45.0,7.258881568908691,0.7071067811865476,0.7071067811865476,0,3810.4706581100895,21799.10691187521,9390.895195045234,0.0,0,0,0,0,0,1
408_650,1,1604.0,29.383731842041016,43.7811279296875,13.703203201293944,0.6919054031157212,0.7219881668969867,0,70.27759077562328,6445.599833673683,3418.202224471861,25.00484095504355,0,0,1,0,0,1
409_488,1,853.0,37.042362213134766,260.96051025390625,17.60050392150879,-0.9875802872969028,-0.1571151684038392,0,15.731260549933632,1766.0322705411786,878.3567131345874,29.56951493542483,0,1,1,0,1,1
409_509,1,651.0,37.85405349731445,290.4098815917969,17.15938377380371,-0.9372218586171018,0.3487336917051535,0,24.77036613973779,3470.9714076647037,1404.7247452421382,29.364664479419478,0,0,1,0,0,1
409_663,1,1625.0,39.33810043334961,251.9395446777344,19.82142448425293,-0.9507299293774434,-0.3100203241498234,0,8.509717660861668,7454.9816869660945,3725.404155647814,33.453556126577965,0,0,1,0,0,1
410_480,1,722.0,27.395484924316406,168.6900634765625,13.704103469848633,0.1961162044413745,-0.9805806618302796,0,15.902194121172748,964.8864963130786,1182.5090788765942,26.45220072007028,1,0,1,1,0,1
410_491,1,950.0,48.24128341674805,266.5317687988281,26.66018295288086,-0.998168494580484,-0.0604950942385444,0,53.26832715869537,2064.688253088393,800.0393346064953,26.959075234004747,0,2,1,0,1,1
410_662,1,1599.0,41.99828338623047,184.3160400390625,21.35126495361328,-0.075257887352248,-0.9971641040426978,0,1.4070897292329592,7444.927692669326,3590.3759084487906,33.453556126577965,0,0,1,0,0,1
410_712,0,3295.0,36.81169891357422,95.19442749023438,17.869901657104492,0.9958932087075624,-0.0905357214040711,0,2928.018422217041,11671.14021220288,7375.584819522934,0.0,0,0,0,0,0,1
411_386,1,1142.0,17.817691802978516,288.4349365234375,8.416621208190918,-0.948683365934,0.3162275623663066,0,36.33076492695167,2479.009704446252,1747.5148584135472,41.63048874807188,0,0,1,0,0,1
412_399,1,856.0,26.216283798217773,296.5650634765625,11.62160587310791,-0.8944270949981173,0.4472137875035034,0,33.924879971487584,2158.132416028765,1435.3190072724376,35.11158357333006,0,0,1,0,0,1
412_530,1,1583.0,38.99844741821289,217.349349975586,20.29291534423828,-0.6066733322666075,-0.7949512361878119,0,87.66064037676693,2501.8855394159355,579.3407931687889,22.06376388168185,0,1,1,0,1,1
412_660,1,1501.0,28.670249938964844,253.810791015625,13.59284496307373,-0.9603462134819222,-0.2788102405775912,0,23.528353539855683,7432.85551731124,3321.915899909634,16.63739499449107,0,0,1,0,0,1
413_231,0,1717.0,11.214726448059082,19.98309326171875,5.849976062774658,0.3417428455867115,0.939793502579315,0,270.5082198141626,1363.7820543827756,2337.238356729263,3.507836295613805,0,0,0,0,0,1
413_476,1,660.0,44.13197708129883,245.2248687744141,23.24639892578125,-0.9079594528364262,-0.4190580294004369,0,5.530521204253881,652.2816672459345,743.055068352587,26.092963683535128,1,1,1,1,1,1
413_656,1,1431.0,43.38877487182617,233.7461700439453,23.373510360717773,-0.8064050761693163,-0.5913635541089416,0,4.120131801917836,7220.818762929135,3073.561639395484,16.347059426146366,0,0,1,0,0,1
413_847,0,3740.0,36.53474426269531,349.4608154296875,24.51504898071289,-0.1829079306253317,0.9831300467966376,1,9266.137905478708,9469.272609110303,14805.782248068932,0.0,0,0,0,0,0,1
414_365,1,330.0,32.587928771972656,237.99462890625,15.297865867614746,-0.8479984160653979,-0.5299987607066419,0,7.790797451745836,2639.2113416673355,1311.0607981442497,6.7093625286485175,0,0,1,0,0,1
414_425,1,470.0,45.06583786010742,120.46554565429688,23.252241134643555,0.8619342086550716,-0.5070201376179801,0,0.3813012964982805,3446.973795355148,1883.4881833503143,12.570618019078715,0,0,1,0,0,1
415_392,1,1208.0,23.533832550048828,346.5042724609375,10.594664573669434,-0.2333728550302999,0.972387325367318,0,8.302411138886486,1898.9619850980916,1962.8853442527277,36.61583820046428,0,0,1,0,0,1
416_384,1,1142.0,29.30595970153809,185.19444274902344,14.484559059143066,-0.0905359866264721,-0.995893184596406,0,32.384263494634695,2147.763035432421,2267.581305831879,32.30434648165038,0,0,1,0,0,1
418_645,1,1517.0,38.626163482666016,32.00537109375,18.96260070800781,0.5299987607066415,0.8479984160653982,0,3.584933137913547,6919.290261795957,2388.84534545456,11.4442072452316,0,0,1,0,0,1
419_394,1,1255.0,35.18302154541016,305.21759033203125,15.62840175628662,-0.81696788979778,0.5766831600102108,0,44.61288735868146,1466.096838981089,1520.9752952324511,41.86543627777456,0,0,1,0,0,1
419_1157,0,5364.0,42.46984100341797,182.12110900878903,21.17359161376953,-0.0370118804822109,-0.9993148256196196,0,3105.2843973047907,21722.669545899807,24196.24120388376,0.0,0,0,0,0,0,1
420_476,0,1196.0,38.75123977661133,225.8551025390625,19.46379852294922,-0.7175807541430512,-0.6964753127595333,0,520.7081342145631,1171.7440840997233,948.509888077612,0.0,0,1,0,0,1,1
422_365,1,369.0,38.238399505615234,205.4633636474609,18.23305892944336,-0.4299338732619738,-0.9028603793621454,0,18.819909026510317,3354.615926708903,691.7667788622811,10.031211591319762,0,1,1,0,1,1
424_174,0,1774.0,28.4254093170166,110.13629150390624,12.882182121276855,0.938876387532531,-0.3442544537603904,0,29.80205522191667,1525.420401451235,2552.3662168752,7.400423469719437,0,0,1,0,0,1
424_402,1,1331.0,27.40798568725586,321.63250732421875,12.47219181060791,-0.6207030441358217,0.7840457454769614,0,8.585722709719812,1090.7783217122408,1026.231898403186,50.62687194402064,0,0,1,0,0,1
425_362,1,409.0,29.9395751953125,331.9275207519531,14.242173194885254,-0.4705881169021767,0.8823530043188289,0,40.60303762716844,3555.158688040366,291.05459061901496,10.39623837012544,0,1,1,0,1,1
425_396,1,1443.0,1.9403883218765257,270.0,4.121608257293701,-1.0,-1.8369701987210292e-16,0,20.015373689435645,845.7061401472396,889.1234049269041,30.414504295125,1,1,1,1,1,1
425_431,1,448.0,32.16252136230469,184.635482788086,15.307547569274902,-0.0808162055771375,-0.996729020805612,0,18.64388351059518,3548.320800074054,1692.0887119328938,8.801367375234467,0,0,1,0,0,1
426_225,0,1730.0,28.612281799316406,64.23065185546875,13.191842079162598,0.90055148066135,0.4347493883591444,0,540.0022595330754,2788.0512528914974,3426.633604536345,0.0,0,0,0,0,0,1
426_461,1,484.0,29.82125663757324,71.02960205078125,14.2811279296875,0.9456866552435016,0.3250796057804283,0,8.538687596952947,1876.591301986478,1421.0555397295389,16.27565186244108,0,0,1,0,0,1
426_780,0,3100.0,23.723094940185547,242.4471893310547,11.978731155395508,-0.8865848534941742,-0.4625659926483072,1,9303.833994834697,11171.97509095557,13544.29990415502,0.0,0,0,0,0,0,1
427_810,0,4775.0,11.834027290344238,14.0362548828125,5.978549480438232,0.2425358183152425,0.970142451825584,1,9150.428156872931,9281.893359790423,14134.67183799818,0.0,0,0,0,0,0,1
427_1149,0,5021.0,29.428009033203125,41.3477783203125,13.261845588684082,0.6606279093127977,0.7507135042324748,0,3537.173969345748,21263.97883130826,23900.424572377065,0.0,0,0,0,0,0,1
428_451,1,447.0,31.879045486450195,119.35772705078124,15.25422477722168,0.8715757638079185,-0.4902608366396846,0,16.697299561356772,2661.4439893938397,2250.9080125147707,38.063159124152406,0,0,1,0,0,1
428_454,1,437.0,16.300086975097656,100.00796508789062,8.107305526733398,0.9847836034459616,-0.173785081016718,0,34.699053765521086,2451.936527624796,2024.405993955236,36.818589612197286,0,0,1,0,0,1
429_1090,0,5216.0,37.69499588012695,206.0033569335937,19.77902603149414,-0.4384238059699476,-0.8987683607909358,0,1334.3592769983368,20882.904304358417,20347.347047463834,0.0,0,0,0,0,0,1
430_437,1,494.0,21.73765563964844,102.2647705078125,9.741092681884766,0.977176375861557,-0.212429589412758,0,17.78400595981491,3902.993953395652,2222.0179352827613,17.949068097736884,0,0,1,0,0,1
431_493,1,1327.0,27.4578857421875,19.025604248046875,12.28468894958496,0.3259906537925247,0.9453729918079542,0,10.782860383870943,3106.6512210493347,1387.294735636117,26.608498927467583,0,0,1,0,0,1
431_668,1,1934.0,23.83246803283692,274.3987121582031,10.764596939086914,-0.9970544763947572,0.0766966172733626,0,16.37383395023959,9359.321451831323,2500.1574449811437,21.66062646425257,0,0,1,0,0,1
435_1590,0,4438.0,0.9704723954200744,270.0,0.8314794301986694,-1.0,-1.8369701987210292e-16,0,135.4504047225063,694.5640790425979,21656.43963025135,37.154512865247774,1,0,1,1,0,1
437_491,1,1298.0,23.406394958496094,329.4207763671875,10.055401802062988,-0.508729263447253,0.8609265569794066,0,8.826804488388825,3420.1798064141644,1937.6698524003796,27.16110415096177,0,0,1,0,0,1
