cell_id,label,elevation_m,slope_deg,aspect_deg,elevation_std_m,aspect_sin,aspect_cos,terrain_imputed
190_534,1,2403.0,16.981739044189453,123.6900634765625,7.542471885681152,0.8320503335416467,-0.5547001374195202,0
190_544,1,2073.0,32.41354751586914,46.0809326171875,15.84648609161377,0.7203203155542236,0.6936415810776224,0
191_528,1,2068.0,47.15036392211914,135.0,24.507495880126953,0.7071067811865476,-0.7071067811865475,0
191_1609,0,4445.0,4.110692024230957,225.0,2.0,-0.7071067811865475,-0.7071067811865477,0
193_412,1,2375.0,19.745235443115234,199.29005432128906,8.5606050491333,-0.3303505581975337,-0.9438583096517071,0
194_1163,0,5648.0,11.214726448059082,250.01690673828125,5.5865797996521,-0.9397935025793149,-0.34174284558671175,0
196_414,1,2363.0,31.99302101135254,167.47119140625,15.154349327087402,0.2169304728901607,-0.9761870568347294,0
197_397,1,2169.0,29.305959701538086,275.1944274902344,13.790316581726074,-0.9958932087075624,0.09053572140407083,0
197_413,1,2326.0,17.65447235107422,205.20114135742188,8.056896209716797,-0.4257973160380829,-0.9048185705735515,0
198_373,0,1932.0,32.4871940612793,61.3895263671875,15.173075675964355,0.8778954561857852,0.4788523446829429,0
198_399,1,2175.0,37.12541961669922,319.53778076171875,17.523176193237305,-0.6489464964798972,0.7608340454438581,0
199_37,0,1806.0,12.974687576293945,17.10272216796875,5.782049179077148,0.2940857353853083,0.9557790436303165,0
199_399,1,2233.0,20.971752166748047,315.0,9.814325332641602,-0.7071067811865477,0.7071067811865474,0
199_400,1,2163.0,39.5526008605957,334.48614501953125,19.183326721191406,-0.4307293429040921,0.9024811539092709,0
199_415,1,2335.0,16.064945220947266,90.0,7.180219650268555,1.0,6.123233995736766e-17,0
199_995,0,5979.0,41.31224822998047,152.4471435546875,33.430259704589844,0.4625667009836454,-0.8865844839275651,1
200_397,1,2259.0,24.637191772460938,355.76361083984375,10.318387985229492,-0.07387158736679551,0.9972677617269646,0
200_550,1,2094.0,39.59986877441406,190.61965942382812,19.477115631103516,-0.1842886062008429,-0.9828721735935709,0
201_401,1,2147.0,31.217876434326172,296.5650634765625,14.103672981262207,-0.8944270949981173,0.4472137875035034,0
202_1166,0,5671.0,5.212227821350098,248.19859313964844,2.9855618476867676,-0.9284767079069659,-0.3713906337998345,0
202_1269,0,6453.0,10.931544303894043,344.744873046875,7.211102485656738,-0.2631175447092559,0.9647637833512267,0
203_393,1,2315.0,31.46404266357422,221.633544921875,14.366456985473633,-0.6643639116888406,-0.7474092539201681,0
204_389,1,2318.0,30.611669540405273,203.62937927246094,14.392212867736816,-0.40081885867309675,-0.9161573241163311,0
204_786,0,4478.0,15.277241706848145,119.744873046875,7.731608867645264,0.868243213563911,-0.49613881333777227,0
206_941,0,5665.0,37.9329833984375,271.245361328125,22.100780487060547,-0.9997637899386299,0.02173394413232895,1
206_1313,0,6230.0,18.115882873535156,248.74951171875,8.35921859741211,-0.9320047805101348,-0.36244598094923813,0
207_398,1,2419.0,27.55723762512207,305.75390625,12.320815086364746,-0.8115341477339115,0.5843049948971804,0
207_551,1,2010.0,25.161712646484375,115.6409912109375,10.918327331542969,0.9015231678369013,-0.4327308376500549,0
208_541,1,1695.0,42.76017379760742,261.5730285644531,22.096309661865234,-0.989203456179276,-0.1465487027679712,0
208_542,1,1726.0,45.75273132324219,232.373779296875,25.28992462158203,-0.7920103350299589,-0.6105076815288504,0
208_550,1,1965.0,27.74191665649414,104.931396484375,13.144025802612305,0.9662350326623085,-0.2576623015810961,0
209_1184,0,6741.0,9.471722602844238,246.03750610351562,3.7843081951141357,-0.9138115137315508,-0.4061385445530278,0
209_1258,0,6005.0,39.80498504638672,206.56504821777344,20.650531768798828,-0.44721354930314333,-0.8944272140983217,0
209_1337,0,6054.0,1.372323989868164,45.0,2.108185052871704,0.7071067811865476,0.7071067811865476,0
212_536,1,1582.0,20.840290069580078,212.27565002441406,9.55684757232666,-0.5339930756455523,-0.8454888498156575,0
212_538,1,1622.0,34.25336837768555,264.2894287109375,16.384275436401367,-0.9950372281533878,-0.09950333958628137,0
213_922,0,5876.0,38.031097412109375,274.9697265625,16.908248901367188,-0.9962406096136591,0.0866293700577629,1
214_536,1,1620.0,21.737655639648438,192.26478576660156,9.558138847351074,-0.21242984965056083,-0.9771763192881007,0
214_923,0,6216.0,38.75123977661133,315.8551025390625,25.95842933654785,-0.6964753127595334,0.7175807541430511,1
216_668,0,3155.0,33.869510650634766,259.8244934082031,15.66312026977539,-0.9842712201020449,-0.17666398976257677,0
218_793,0,4510.0,16.064945220947266,118.07247924804688,6.831300735473633,0.882353004318829,-0.47058811690217645,0
221_1601,0,4380.0,5.212227821350098,201.80142211914062,2.199887752532959,-0.37139088106812496,-0.9284766089996247,0
222_1036,0,5707.0,24.15616798400879,10.885528564453125,6.880911350250244,0.1888474195268615,0.9820064420043514,1
