cell_id,label,susceptibility_probability,trigger_score,soil_wetness_score,exposure_score,uncertainty_score,confidence_score,risk_score,risk_category
3_1656,0,0.010009893603217855,14.898347510189614,10.109649122807019,11.840426961964926,2.0019787206435713,97.99802127935642,6.4701386342015805,LOW
4_988,0,0.01695086948509603,14.898347510189614,10.109649122807019,16.22482808135644,3.390173897019211,96.60982610298079,7.290332419644031,LOW
5_1571,0,0.014170283213607467,14.898347510189614,10.109649122807019,25.250616908010066,2.834056642721494,97.16594335727851,8.039979057377522,LOW
10_680,0,0.028521037330115004,14.898347510189614,10.109649122807019,20.755701022806043,5.7042074660230035,94.295792533977,8.379778945265034,LOW
12_491,0,0.0007432595523372276,14.898347510189614,10.109649122807019,19.711539881427463,0.14865191046744552,99.85134808953255,6.7475850533493995,LOW
13_1255,0,0.001271798365122616,14.898347510189614,10.109649122807019,7.028012201856597,0.2543596730245179,99.74564032697548,5.5083019200955095,LOW
15_652,0,0.26465318015318023,14.898347510189614,10.109649122807019,58.54102658625838,52.930636030636045,47.069363969363955,25.145579356878855,MODERATE
15_1456,0,0.005293226936551187,14.898347510189614,10.109649122807019,11.1895795141341,1.058645387310242,98.94135461268976,6.145637222751831,LOW
16_317,0,0.022000930017783683,14.898347510189614,10.109649122807019,31.36013250448603,4.400186003556739,95.59981399644326,9.081616191254811,LOW
17_355,0,0.12125802139037431,14.898347510189614,10.109649122807019,43.07930227757947,24.25160427807487,75.74839572192514,15.712673194056642,LOW
20_1290,0,2.1798365122615804e-05,14.898347510189614,10.109649122807019,9.53127341489193,0.004359673024523225,99.99564032697548,5.689878041399042,LOW
20_1453,0,0.0030122024055266564,14.898347510189614,10.109649122807019,11.530316612178892,0.6024404811053263,99.39755951889467,6.054254583349961,LOW
23_244,0,0.15265384060384066,14.898347510189614,10.109649122807019,62.442681942602064,30.530768120768137,69.46923187923187,19.37578121729955,LOW
27_1200,0,0.009902353920678173,14.898347510189614,10.109649122807019,5.645973750454671,1.980470784135635,98.01952921586437,5.844778630510872,LOW
29_729,0,0.021154835149163456,14.898347510189614,10.109649122807019,39.27005973641868,4.230967029832689,95.76903297016732,9.826073696673964,LOW
31_874,0,0.019150136366990034,14.898347510189614,10.109649122807019,24.145430157699817,3.8300272733980067,96.169972726602,8.20335230578254,LOW
31_1025,0,0.002457848943546076,14.898347510189614,10.109649122807019,14.943324105434662,0.49156978870921186,99.50843021129079,6.365065892266607,LOW
32_1418,0,6.220240552665621e-05,14.898347510189614,10.109649122807019,10.356779694283638,0.012440481105335799,99.98755951889467,5.7746508915604355,LOW
33_13,0,0.42607817259645286,14.898347510189614,10.109649122807019,55.3857825093428,85.21563451929057,14.784365480709425,33.70842953356729,MODERATE
33_708,0,0.002305535738859989,14.898347510189614,10.109649122807019,24.58896831691842,0.4611071477719997,99.538892852228,7.321253087157247,LOW
39_194,0,0.13008316128316136,14.898347510189614,10.109649122807019,56.574594175871994,26.016632256632267,73.98336774336774,17.547585077989183,LOW
40_15,0,0.09287720998807955,14.898347510189614,10.109649122807019,50.04646272606777,18.575441997615915,81.42455800238409,14.848444611779259,LOW
41_966,0,0.04489665963051989,14.898347510189614,10.109649122807019,42.418751608355116,8.979331926103985,91.02066807389602,11.44674323034221,LOW
44_642,0,0.041961585799910044,14.898347510189614,10.109649122807019,50.84818209709573,8.39231715998201,91.60768284001799,12.128257218532731,LOW
44_777,0,0.015493630976955228,14.898347510189614,10.109649122807019,21.782574920084475,3.098726195391044,96.90127380460896,7.765958985569091,LOW
44_843,0,0.002386849295926971,14.898347510189614,10.109649122807019,30.040956159679183,0.47736985918539476,99.5226301408146,7.870924117072008,LOW
44_1523,0,0.09867409812409812,14.898347510189614,10.109649122807019,60.97881350644736,19.73481962481962,80.26518037518038,16.26050853729824,LOW
47_1039,0,7.659288567056101e-05,14.898347510189614,10.109649122807019,22.94723528822786,0.015318577134115774,99.98468142286589,7.034487927362772,LOW
51_586,0,0.006375402409480087,14.898347510189614,10.109649122807019,22.556675817969865,1.2750804818960182,98.72491951810399,7.3418665041464966,LOW
51_1520,0,0.014060125738232598,14.898347510189614,10.109649122807019,46.58486490756214,2.812025147646524,97.18797485235348,10.167345196187114,LOW
52_235,0,0.3170483753834817,14.898347510189614,10.109649122807019,61.41097215698944,63.40967507669634,36.59032492330366,28.314309651618544,MODERATE
53_566,0,0.35867724022354464,14.898347510189614,10.109649122807019,61.041918591162236,71.73544804470893,28.26455195529107,30.566991861239284,MODERATE
53_801,0,0.0006665180522151843,14.898347510189614,10.109649122807019,19.05311354657014,0.1333036104430363,99.86669638955696,6.677521637356954,LOW
59_1544,0,0.012348902334599466,14.898347510189614,10.109649122807019,43.24533721188701,2.469780466919891,97.53021953308011,9.739275139419778,LOW
61_1203,0,6.220240552665621e-05,14.898347510189614,10.109649122807019,6.376739235376712,0.012440481105335799,99.98755951889467,5.376646845669743,LOW
62_218,0,0.753279902042402,14.898347510189614,10.109649122807019,59.68088267715756,49.3440195915196,50.6559804084804,52.13403466987597,HIGH
62_993,0,0.12600526695526706,14.898347510189614,10.109649122807019,57.3136246952761,25.201053391053406,74.7989466089466,17.397203941895405,LOW
62_1076,0,0.005881354790432465,14.898347510189614,10.109649122807019,24.088618004085134,1.1762709580864894,98.82372904191351,7.467888103710405,LOW
67_1132,0,2.1798365122615804e-05,14.898347510189614,10.109649122807019,10.13954271068752,0.004359673024523225,99.99564032697548,5.750704970978601,LOW
69_27,0,0.4316771766880461,14.898347510189614,10.109649122807019,64.19711926489717,86.33543533760923,13.664564662390774,34.89750843416036,MODERATE
70_593,0,0.0077376713809956315,14.898347510189614,10.109649122807019,23.859929676990923,1.547534276199125,98.45246572380087,7.547116683481958,LOW
80_1256,0,0.001853869072193323,14.898347510189614,10.109649122807019,12.078549107958953,0.370773814438663,99.62922618556134,6.045369499594633,LOW
83_532,0,0.09999597500547575,14.898347510189614,10.109649122807019,51.73896706328416,19.99919500109515,80.00080499890485,15.40922712145769,LOW
84_1435,0,0.027937445887445886,14.898347510189614,10.109649122807019,43.26568363714304,5.58748917748918,94.41251082251082,10.598679677351933,LOW
85_1002,0,0.020893154786479042,14.898347510189614,10.109649122807019,25.416942416774525,4.178630957295804,95.82136904270419,8.426369544761906,LOW
87_1024,0,0.19513067946546214,14.898347510189614,10.109649122807019,58.620896856695715,39.02613589309243,60.97386410690757,21.329828846098096,LOW
92_891,0,0.00014438949584005253,14.898347510189614,10.109649122807019,18.96191745871454,0.028877899168011645,99.97112210083199,6.639684957970763,LOW
93_93,0,0.6908721354125281,14.898347510189614,10.109649122807019,66.25214717520944,61.82557291749438,38.17442708250562,49.3587339550381,MODERATE
93_428,0,0.0016535159625936378,14.898347510189614,10.109649122807019,32.146378531474994,0.33070319251872204,99.66929680748127,8.041133020918256,LOW
94_580,0,0.023897506122760263,14.898347510189614,10.109649122807019,33.17824312194645,4.779501224552051,95.22049877544795,9.367738938774565,LOW
96_631,0,0.006606030115107789,14.898347510189614,10.109649122807019,24.282851768608708,1.3212060230215594,98.67879397697844,7.5271686230199055,LOW
97_1012,0,0.08180393981969322,14.898347510189614,10.109649122807019,59.08184653159976,16.360787963938648,83.63921203606135,15.14295313307121,LOW
101_401,0,0.11356095758461489,14.898347510189614,10.109649122807019,45.71697560755793,22.712191516922974,77.28780848307703,15.553102017737718,LOW
102_554,0,0.01243859793809866,14.898347510189614,10.109649122807019,45.01627325595051,2.48771958761973,97.51228041238026,9.921302002018583,LOW
102_1442,0,0.0015932269365511874,14.898347510189614,10.109649122807019,17.424717838037182,0.3186453873102346,99.68135461268976,6.565651055142139,LOW
104_1297,0,0.01255351596259364,14.898347510189614,10.109649122807019,41.90886212316647,2.510703192518726,97.48929680748127,9.616881380087403,LOW
105_74,0,0.20383347338935567,14.898347510189614,10.109649122807019,55.42902097943696,40.76669467787113,59.23330532212887,21.489294924186368,LOW
107_1391,0,2.1798365122615804e-05,14.898347510189614,10.109649122807019,10.842842910710315,0.004359673024523225,99.99564032697548,5.8210349909808805,LOW
110_97,0,0.27213311688311703,14.898347510189614,10.109649122807019,77.36630387216645,54.426623376623404,45.573376623376596,27.43950360561619,MODERATE
110_951,0,2.1798365122615804e-05,14.898347510189614,10.109649122807019,11.44381183167434,0.004359673024523225,99.99564032697548,5.881131883077283,LOW
111_1425,0,6.220240552665621e-05,14.898347510189614,10.109649122807019,13.097279087588992,0.012440481105335799,99.98755951889467,6.04870083089097,LOW
112_1345,0,0.004664980183304434,14.898347510189614,10.109649122807019,10.399972789949882,0.9329960366608825,99.06700396333912,6.032122978904838,LOW
114_1106,0,0.011193259552337229,14.898347510189614,10.109649122807019,21.39055978820647,2.2386519104674485,97.76134808953255,7.4902370440273,LOW
118_1383,0,2.1798365122615804e-05,14.898347510189614,10.109649122807019,9.206148786469862,0.004359673024523225,99.99564032697548,5.657365578556835,LOW
122_433,0,0.359889707756012,14.898347510189614,10.109649122807019,59.45378623935016,71.97794155120239,28.02205844879761,30.474864340343782,MODERATE
125_958,0,0.002221798365122616,14.898347510189614,10.109649122807019,10.600124737317461,0.4443596730245192,99.55564032697548,5.917763173641596,LOW
126_1544,0,0.019135301528625782,14.898347510189614,10.109649122807019,32.015586948506005,3.8270603057251606,96.17293969427485,8.989552068753124,LOW
130_1126,0,0.01425870312702738,14.898347510189614,10.109649122807019,20.13197733619104,2.8517406254054745,97.14825937459453,7.532978195433715,LOW
132_516,0,0.07538644482976906,14.898347510189614,10.109649122807019,41.6776552040262,15.077288965953816,84.92271103404619,13.049571775868024,LOW
134_1295,0,0.000576592885670561,14.898347510189614,10.109649122807019,28.10515802180872,0.11531857713411586,99.88468142286588,7.5777802007208575,LOW
138_675,0,0.06296703646036071,14.898347510189614,10.109649122807019,37.42780741875339,12.593407292072145,87.40659270792786,11.941519537023284,LOW
140_27,0,0.02994229372489464,14.898347510189614,10.109649122807019,33.85205683600217,5.988458744978931,94.01154125502107,9.767583628297528,LOW
141_1564,0,7.659288567056101e-05,14.898347510189614,10.109649122807019,21.193816800520995,0.015318577134115774,99.98468142286589,6.859146078592086,LOW
142_942,0,0.004199118784815916,14.898347510189614,10.109649122807019,12.193093288755206,0.8398237569631872,99.16017624303682,6.185812651868502,LOW
149_687,0,0.11743242107574532,14.898347510189614,10.109649122807019,46.403750999552464,23.486484215149062,76.51351578485094,15.834710048949345,LOW
150_686,0,0.1580890755323997,14.898347510189614,10.109649122807019,50.728811317769306,31.61781510647994,68.38218489352006,18.503332075887023,LOW
150_1110,0,0.011683217334667893,14.898347510189614,10.109649122807019,29.660753152742654,2.3366434669335745,97.66335653306642,8.344204058509106,LOW
154_105,0,0.1493187978687979,14.898347510189614,10.109649122807019,81.10313349910784,29.863759573759573,70.13624042624042,21.058399022522774,LOW
156_103,0,0.33376986882848986,14.898347510189614,10.109649122807019,75.11092475950682,66.75397376569798,33.24602623430202,30.60398705134573,MODERATE
156_878,0,0.0158654207244984,14.898347510189614,10.109649122807019,36.26025282138368,3.173084144899685,96.82691585510031,9.234175211813886,LOW
158_1490,0,0.0028645833579076085,14.898347510189614,10.109649122807019,21.601089936600157,0.5729166715815248,99.42708332841848,7.0532128681730395,LOW
159_757,0,0.0028991187848159163,14.898347510189614,10.109649122807019,11.49590136984678,0.5798237569631826,99.42017624303682,6.0445934599776585,LOW
160_1535,0,6.220240552665621e-05,14.898347510189614,10.109649122807019,19.082152997454603,0.012440481105335799,99.98755951889467,6.647188221877532,LOW
162_836,0,0.003471798365122616,14.898347510189614,10.109649122807019,12.53744384501676,0.694359673024525,99.30564032697548,6.180245084411525,LOW
163_823,0,2.1798365122615804e-05,14.898347510189614,10.109649122807019,10.61335199098583,0.004359673024523225,99.99564032697548,5.7980858990084325,LOW
165_1205,0,0.0028955357388599895,14.898347510189614,10.109649122807019,8.090297203447383,0.5791071477719956,99.42089285222801,5.703835975810144,LOW
167_997,0,6.220240552665621e-05,14.898347510189614,10.109649122807019,9.333873135289041,0.012440481105335799,99.98755951889467,5.6723602356609755,LOW
169_250,0,0.09116066319301615,14.898347510189614,10.109649122807019,58.132472141717216,18.232132638603225,81.76786736139678,15.562635479615714,LOW
171_726,0,0.0028099262190038944,14.898347510189614,10.109649122807019,21.528837845246997,0.5619852438007777,99.43801475619922,7.042981516398019,LOW
173_1302,0,2.1798365122615804e-05,14.898347510189614,10.109649122807019,12.933236697008288,0.004359673024523225,99.99564032697548,6.030074369610678,LOW
175_1422,0,2.1798365122615804e-05,14.898347510189614,10.109649122807019,9.517148810090678,0.004359673024523225,99.99564032697548,5.688465580918917,LOW
176_65,0,0.15607438672438675,14.898347510189614,10.109649122807019,56.29288112116069,31.214877344877358,68.78512265512265,18.948931171785446,LOW
177_441,0,0.0070864431803034636,14.898347510189614,10.109649122807019,39.48981530576543,1.4172886360606873,98.58271136393931,9.074287695321338,LOW
179_140,0,0.12491923463010422,14.898347510189614,10.109649122807019,51.798255993490294,24.983846926020846,75.01615307397915,16.78593529383287,LOW
179_393,0,0.03125253264639294,14.898347510189614,10.109649122807019,46.077365502728995,6.250506529278588,93.74949347072142,11.062177635652617,LOW
181_409,0,0.06724578826411252,14.898347510189614,10.109649122807019,56.894650513488486,13.449157652822507,86.5508423471775,14.123535195703143,LOW
182_1213,0,0.01701544915877341,14.898347510189614,10.109649122807019,8.287367266365512,3.40308983175468,96.59691016824532,6.5001382201971944,LOW
183_57,0,0.0520562092440987,14.898347510189614,10.109649122807019,49.62677097225469,10.411241848819742,89.58875815118026,12.561320395479004,LOW
183_521,1,0.6647050316350318,14.898347510189614,10.109649122807019,73.71483110397273,67.05899367299364,32.94100632700636,48.66581164015212,MODERATE
185_39,0,0.7379189114806763,14.898347510189614,10.109649122807019,76.27733386462998,52.41621770386473,47.58378229613527,52.948825307728306,HIGH
186_549,1,0.8318299940064042,14.898347510189614,10.109649122807019,59.373071337815674,33.634001198719155,66.36599880128085,56.4235085939619,HIGH
186_772,0,0.0005217983651226158,14.898347510189614,10.109649122807019,14.016083453420425,0.10435967302452331,99.89564032697548,6.165859045251892,LOW
188_63,0,0.716601564818437,14.898347510189614,10.109649122807019,72.2345876184574,56.67968703631261,43.32031296368739,51.37209661668788,HIGH
189_1397,0,0.0012217983651226158,14.898347510189614,10.109649122807019,8.308061420763211,0.244359673024519,99.75564032697548,5.633556841986171,LOW
190_534,1,0.719805439055364,14.898347510189614,10.109649122807019,59.17369308901117,56.038912188927206,43.961087811072794,50.24222024677424,HIGH
190_544,1,0.9086839068025796,14.898347510189614,10.109649122807019,59.1182996469169,18.26321863948408,81.73678136051592,60.62499662866168,HIGH
191_528,1,0.8439483245313933,14.898347510189614,10.109649122807019,65.69709789414394,31.21033509372133,68.78966490627867,57.72241942846913,HIGH
191_1609,0,0.01715286404416839,14.898347510189614,10.109649122807019,44.04811870874434,3.430572808833676,96.56942719116633,10.083771183131802,LOW
193_412,1,0.9118066859066866,14.898347510189614,10.109649122807019,71.7079941023442,17.638662818662688,82.36133718133732,62.05571892493029,HIGH
194_1163,0,0.0006884650317892824,14.898347510189614,10.109649122807019,9.946794521318283,0.13769300635785298,99.86230699364215,5.768096818708345,LOW
196_414,1,0.9583068586443587,14.898347510189614,10.109649122807019,65.87106335866983,8.338628271128258,91.66137172887174,64.02953535113481,HIGH
197_397,1,0.9303940767409482,14.898347510189614,10.109649122807019,69.82239535585722,13.921184651810359,86.07881534818964,62.88946554616598,HIGH
197_413,1,0.9292019255370325,14.898347510189614,10.109649122807019,67.71694137249429,14.159614892593497,85.8403851074065,62.613351831614324,HIGH
198_373,0,0.10334901780651744,14.898347510189614,10.109649122807019,45.81937156028759,20.66980356130349,79.3301964386965,15.001684925215326,LOW
198_399,1,0.9959666666666667,14.898347510189614,10.109649122807019,69.75758451939203,0.8066666666666666,99.19333333333333,66.48947690843397,HIGH
199_37,0,0.05813587583354789,14.898347510189614,10.109649122807019,53.32476829751675,11.62717516670958,88.37282483329042,13.265501790424915,LOW
199_399,1,0.9347888774739839,14.898347510189614,10.109649122807019,69.3530821617543,13.042224505203226,86.95777549479678,63.084248267072645,HIGH
199_400,1,0.9955194444444445,14.898347510189614,10.109649122807019,69.29644208320282,0.8961111111110975,99.1038888888889,66.41876544259283,HIGH
199_415,1,0.8926431938431935,14.898347510189614,10.109649122807019,67.05564581820072,21.471361231361307,78.5286387686387,60.53649203302382,HIGH
199_995,0,2.1798365122615804e-05,14.898347510189614,10.109649122807019,7.18913736201975,0.004359673024523225,99.99564032697548,5.4556644361118245,LOW
200_397,1,0.9216723889749325,14.898347510189614,10.109649122807019,66.20460136330041,15.665522205013493,84.33447779498651,62.04799331977944,HIGH
200_550,1,0.8970103923888394,14.898347510189614,10.109649122807019,59.02002341026504,20.59792152223212,79.40207847776787,59.97312571224078,HIGH
201_401,1,0.9608365176567081,14.898347510189614,10.109649122807019,65.99845320894174,7.832696468658384,92.16730353134162,64.18140558184122,HIGH
202_1166,0,0.0006884650317892824,14.898347510189614,10.109649122807019,9.561457388684504,0.13769300635785298,99.86230699364215,5.729563105444966,LOW
202_1269,0,0.0018122024055266563,14.898347510189614,10.109649122807019,10.069735821745866,0.36244048110533056,99.63755951889468,5.842196504306658,LOW
203_393,1,0.9721830135627629,14.898347510189614,10.109649122807019,61.145195065770196,5.563397287447414,94.43660271255258,64.32013704235709,HIGH
204_389,1,0.9751711698509192,14.898347510189614,10.109649122807019,62.871626305202625,4.965766029816154,95.03423397018385,64.65712876214893,HIGH
204_786,0,0.00771638710971136,14.898347510189614,10.109649122807019,36.15373832297981,1.5432774219422685,98.45672257805774,8.775326913160212,LOW
206_941,0,0.0012217983651226158,14.898347510189614,10.109649122807019,9.334941726366097,0.244359673024519,99.75564032697548,5.736244872546459,LOW
206_1313,0,0.0006884650317892824,14.898347510189614,10.109649122807019,8.113666044413598,0.13769300635785298,99.86230699364215,5.584783971017876,LOW
207_398,1,0.9300326902636821,14.898347510189614,10.109649122807019,63.8007077953011,13.993461947263587,86.00653805273642,62.26742053386073,HIGH
207_551,1,0.9497190121862925,14.898347510189614,10.109649122807019,57.049026849860454,10.056197562741499,89.9438024372585,62.67500014506024,HIGH
208_541,1,0.9723897574682051,14.898347510189614,10.109649122807019,57.27697381464336,5.522048506358979,94.47795149364102,63.94468583204372,HIGH
208_542,1,0.9752540431824903,14.898347510189614,10.109649122807019,58.65292219717105,4.949191363501937,95.05080863649806,64.23981638458218,HIGH
208_550,1,0.9671664480202271,14.898347510189614,10.109649122807019,56.8598868769009,6.566710395954578,93.43328960404543,63.61569511863068,HIGH
209_1184,0,2.1798365122615804e-05,14.898347510189614,10.109649122807019,7.745951265277894,0.004359673024523225,99.99564032697548,5.511345826437639,LOW
209_1258,0,2.1798365122615804e-05,14.898347510189614,10.109649122807019,8.929035682418315,0.004359673024523225,99.99564032697548,5.629654268151681,LOW
